Name,FFB_Thumb,FFB_Index,FFB_Middle,FFB_Ring,FFB_Pinky,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_FingerTip,Index_MCP,Index_PIP,Index_DIP,Index_FingerTip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_FingerTip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_FingerTip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_FingerTip,IsTouching,MaxForce,Material,Rendering Method,TimeStamp
dohoon_T2,0,0,0,0,0,Pos(x:-0.5820366|y:1.117028|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.584217|y:1.160885|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5866516|y:1.209854|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5880667|y:1.238319|z:1.353552)|Rot(x:358.4391|y:146.7619|z:357.6198),Pos(x:-0.5853671|y:1.19086|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5876924|y:1.237632|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5889812|y:1.263556|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5903169|y:1.290422|z:1.355446)|Rot(x:357.1539|y:89.99994|z:8.761986E-06),Pos(x:-0.5878487|y:1.19142|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5904707|y:1.24416|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5918471|y:1.271846|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5932523|y:1.300111|z:1.328133)|Rot(x:357.1538|y:90.00005|z:-1.282242E-06),Pos(x:-0.5860737|y:1.187279|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5883844|y:1.233758|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5896925|y:1.26007|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689773),Pos(x:-0.5909736|y:1.285838|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689875),Pos(x:-0.5827112|y:1.178741|z:1.283566)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5846661|y:1.218064|z:1.280964)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5855771|y:1.236388|z:1.279752)|Rot(x:357.4341|y:94.13728|z:356.0245),Pos(x:-0.5865284|y:1.255522|z:1.278486)|Rot(x:357.4341|y:94.13724|z:356.0245),No,,,,2024-09-20 16:51:17
dohoon_T2,1,1,1,1,1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:337.5482|y:228.466|z:2.190845),Pos(x:-0.5683793|y:1.162555|z:1.363407)|Rot(x:346.3381|y:229.8918|z:15.36121),Pos(x:-0.5514712|y:1.208496|z:1.360668)|Rot(x:3.483733|y:239.908|z:45.34092),Pos(x:-0.5423602|y:1.228491|z:1.342517)|Rot(x:3.483716|y:239.908|z:45.3409),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.49077|y:94.85363|z:359.7151),Pos(x:-0.5624163|y:1.236596|z:1.353264)|Rot(x:75.66954|y:94.02321|z:358.9982),Pos(x:-0.5373656|y:1.243019|z:1.351047)|Rot(x:62.76479|y:275.4756|z:180.5418),Pos(x:-0.5135338|y:1.230709|z:1.349018)|Rot(x:62.76476|y:275.4757|z:180.5419),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.59315|y:90|z:0),Pos(x:-0.5617715|y:1.242311|z:1.328133)|Rot(x:75.93501|y:90|z:0),Pos(x:-0.5348829|y:1.249048|z:1.328133)|Rot(x:62.35735|y:270|z:180),Pos(x:-0.5098131|y:1.235918|z:1.328133)|Rot(x:62.35736|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.1234|y:87.07037|z:0.1631416),Pos(x:-0.5670859|y:1.234725|z:1.305073)|Rot(x:62.64561|y:87.29147|z:0.3240243),Pos(x:-0.5437209|y:1.24683|z:1.306328)|Rot(x:74.73557|y:328.9586|z:241.0729),Pos(x:-0.5181655|y:1.243545|z:1.307657)|Rot(x:74.73557|y:328.9586|z:241.0729),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.13017|y:85.11721|z:356.4916),Pos(x:-0.5664636|y:1.219658|z:1.28253)|Rot(x:62.65187|y:85.48557|z:356.7597),Pos(x:-0.5501273|y:1.228091|z:1.282778)|Rot(x:81.23595|y:234.9328|z:146.3949),Pos(x:-0.5310864|y:1.225654|z:1.28316)|Rot(x:81.2359|y:234.9333|z:146.3953),Yes,1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:43
dohoon_T2,1,1,1,1,1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:337.3735|y:228.5584|z:2.266437),Pos(x:-0.5682331|y:1.162502|z:1.363423)|Rot(x:346.0959|y:229.9785|z:15.32904),Pos(x:-0.5511963|y:1.208402|z:1.360804)|Rot(x:3.14237|y:239.8737|z:45.02786),Pos(x:-0.5420316|y:1.228515|z:1.342811)|Rot(x:3.142347|y:239.8738|z:45.02784),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.49077|y:94.85363|z:359.7151),Pos(x:-0.5624163|y:1.236596|z:1.353264)|Rot(x:75.66954|y:94.02321|z:358.9982),Pos(x:-0.5373656|y:1.243019|z:1.351047)|Rot(x:62.76479|y:275.4756|z:180.5418),Pos(x:-0.5135338|y:1.230709|z:1.349018)|Rot(x:62.76476|y:275.4757|z:180.5419),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.59315|y:90|z:0),Pos(x:-0.5617715|y:1.242311|z:1.328133)|Rot(x:75.93501|y:90|z:0),Pos(x:-0.5348829|y:1.249048|z:1.328133)|Rot(x:62.35735|y:270|z:180),Pos(x:-0.5098131|y:1.235918|z:1.328133)|Rot(x:62.35736|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.1234|y:87.07037|z:0.1631416),Pos(x:-0.5670859|y:1.234725|z:1.305073)|Rot(x:62.64561|y:87.29147|z:0.3240243),Pos(x:-0.5437209|y:1.24683|z:1.306328)|Rot(x:74.73557|y:328.9586|z:241.0729),Pos(x:-0.5181655|y:1.243545|z:1.307657)|Rot(x:74.73557|y:328.9586|z:241.0729),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.13017|y:85.11721|z:356.4916),Pos(x:-0.5664636|y:1.219658|z:1.28253)|Rot(x:62.65187|y:85.48557|z:356.7597),Pos(x:-0.5501273|y:1.228091|z:1.282778)|Rot(x:81.23595|y:234.9328|z:146.3949),Pos(x:-0.5310864|y:1.225654|z:1.28316)|Rot(x:81.2359|y:234.9333|z:146.3953),Yes,1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:43
dohoon_T2,1,1,1,1,1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:337.5595|y:228.4665|z:2.204676),Pos(x:-0.5683783|y:1.162558|z:1.363394)|Rot(x:346.2271|y:229.8601|z:15.18996),Pos(x:-0.5514848|y:1.208515|z:1.360835)|Rot(x:3.201719|y:239.6232|z:44.71205),Pos(x:-0.5423211|y:1.228737|z:1.342964)|Rot(x:3.201704|y:239.6232|z:44.71204),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.49077|y:94.85363|z:359.7151),Pos(x:-0.5624163|y:1.236596|z:1.353264)|Rot(x:75.66954|y:94.02321|z:358.9982),Pos(x:-0.5373656|y:1.243019|z:1.351047)|Rot(x:62.76479|y:275.4756|z:180.5418),Pos(x:-0.5135338|y:1.230709|z:1.349018)|Rot(x:62.76476|y:275.4757|z:180.5419),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.59315|y:90|z:0),Pos(x:-0.5617715|y:1.242311|z:1.328133)|Rot(x:75.93501|y:90|z:0),Pos(x:-0.5348829|y:1.249048|z:1.328133)|Rot(x:62.35735|y:270|z:180),Pos(x:-0.5098131|y:1.235918|z:1.328133)|Rot(x:62.35736|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.1234|y:87.07037|z:0.1631416),Pos(x:-0.5670859|y:1.234725|z:1.305073)|Rot(x:62.64561|y:87.29147|z:0.3240243),Pos(x:-0.5437209|y:1.24683|z:1.306328)|Rot(x:74.73557|y:328.9586|z:241.0729),Pos(x:-0.5181655|y:1.243545|z:1.307657)|Rot(x:74.73557|y:328.9586|z:241.0729),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.13017|y:85.11721|z:356.4916),Pos(x:-0.5664636|y:1.219658|z:1.28253)|Rot(x:62.65187|y:85.48557|z:356.7597),Pos(x:-0.5501273|y:1.228091|z:1.282778)|Rot(x:81.23595|y:234.9328|z:146.3949),Pos(x:-0.5310864|y:1.225654|z:1.28316)|Rot(x:81.2359|y:234.9333|z:146.3953),Yes,1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:43
dohoon_T2,1,1,1,1,1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:338.1349|y:228.0903|z:1.752293),Pos(x:-0.5689751|y:1.162735|z:1.363472)|Rot(x:346.8237|y:229.4136|z:14.79057),Pos(x:-0.5526254|y:1.208893|z:1.360996)|Rot(x:3.874301|y:239.0849|z:44.47112),Pos(x:-0.5435467|y:1.229184|z:1.343161)|Rot(x:3.874272|y:239.085|z:44.47112),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.49077|y:94.85363|z:359.7151),Pos(x:-0.5624163|y:1.236596|z:1.353264)|Rot(x:75.66954|y:94.02321|z:358.9982),Pos(x:-0.5373656|y:1.243019|z:1.351047)|Rot(x:62.76479|y:275.4756|z:180.5418),Pos(x:-0.5135338|y:1.230709|z:1.349018)|Rot(x:62.76476|y:275.4757|z:180.5419),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.59315|y:90|z:0),Pos(x:-0.5617715|y:1.242311|z:1.328133)|Rot(x:75.93501|y:90|z:0),Pos(x:-0.5348829|y:1.249048|z:1.328133)|Rot(x:62.35735|y:270|z:180),Pos(x:-0.5098131|y:1.235918|z:1.328133)|Rot(x:62.35736|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.1234|y:87.07037|z:0.1631416),Pos(x:-0.5670859|y:1.234725|z:1.305073)|Rot(x:62.64561|y:87.29147|z:0.3240243),Pos(x:-0.5437209|y:1.24683|z:1.306328)|Rot(x:74.73557|y:328.9586|z:241.0729),Pos(x:-0.5181655|y:1.243545|z:1.307657)|Rot(x:74.73557|y:328.9586|z:241.0729),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.13017|y:85.11721|z:356.4916),Pos(x:-0.5664636|y:1.219658|z:1.28253)|Rot(x:62.65187|y:85.48557|z:356.7597),Pos(x:-0.5501273|y:1.228091|z:1.282778)|Rot(x:81.23595|y:234.9328|z:146.3949),Pos(x:-0.5310864|y:1.225654|z:1.28316)|Rot(x:81.2359|y:234.9333|z:146.3953),Yes,1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:43
dohoon_T2,1,1,1,1,1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:336.5793|y:228.9215|z:2.448243),Pos(x:-0.5676591|y:1.162259|z:1.363597)|Rot(x:345.1627|y:230.3367|z:15.27726),Pos(x:-0.5500896|y:1.207979|z:1.361382)|Rot(x:2.006857|y:239.9878|z:44.32911),Pos(x:-0.5407465|y:1.228354|z:1.34378)|Rot(x:2.00683|y:239.9878|z:44.32911),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.49077|y:94.85363|z:359.7151),Pos(x:-0.5624163|y:1.236596|z:1.353264)|Rot(x:75.66954|y:94.02321|z:358.9982),Pos(x:-0.5373656|y:1.243019|z:1.351047)|Rot(x:62.76479|y:275.4756|z:180.5418),Pos(x:-0.5135338|y:1.230709|z:1.349018)|Rot(x:62.76476|y:275.4757|z:180.5419),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.59315|y:90|z:0),Pos(x:-0.5617715|y:1.242311|z:1.328133)|Rot(x:75.93501|y:90|z:0),Pos(x:-0.5348829|y:1.249048|z:1.328133)|Rot(x:62.35735|y:270|z:180),Pos(x:-0.5098131|y:1.235918|z:1.328133)|Rot(x:62.35736|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.1234|y:87.07037|z:0.1631416),Pos(x:-0.5670859|y:1.234725|z:1.305073)|Rot(x:62.64561|y:87.29147|z:0.3240243),Pos(x:-0.5437209|y:1.24683|z:1.306328)|Rot(x:74.73557|y:328.9586|z:241.0729),Pos(x:-0.5181655|y:1.243545|z:1.307657)|Rot(x:74.73557|y:328.9586|z:241.0729),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.13017|y:85.11721|z:356.4916),Pos(x:-0.5664636|y:1.219658|z:1.28253)|Rot(x:62.65187|y:85.48557|z:356.7597),Pos(x:-0.5501273|y:1.228091|z:1.282778)|Rot(x:81.23595|y:234.9328|z:146.3949),Pos(x:-0.5310864|y:1.225654|z:1.28316)|Rot(x:81.2359|y:234.9333|z:146.3953),Yes,1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:43
dohoon_T2,1,1,1,1,1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:337.1557|y:228.6488|z:2.288812),Pos(x:-0.568091|y:1.162437|z:1.36349)|Rot(x:345.2245|y:229.8949|z:14.35943),Pos(x:-0.5509925|y:1.208364|z:1.361993)|Rot(x:1.326627|y:238.4644|z:41.60178),Pos(x:-0.5415161|y:1.22967|z:1.345607)|Rot(x:1.326599|y:238.4645|z:41.60176),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.49077|y:94.85363|z:359.7151),Pos(x:-0.5624163|y:1.236596|z:1.353264)|Rot(x:75.66954|y:94.02321|z:358.9982),Pos(x:-0.5373656|y:1.243019|z:1.351047)|Rot(x:62.76479|y:275.4756|z:180.5418),Pos(x:-0.5135338|y:1.230709|z:1.349018)|Rot(x:62.76476|y:275.4757|z:180.5419),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.59315|y:90|z:0),Pos(x:-0.5617715|y:1.242311|z:1.328133)|Rot(x:75.93501|y:90|z:0),Pos(x:-0.5348829|y:1.249048|z:1.328133)|Rot(x:62.35735|y:270|z:180),Pos(x:-0.5098131|y:1.235918|z:1.328133)|Rot(x:62.35736|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.1234|y:87.07037|z:0.1631416),Pos(x:-0.5670859|y:1.234725|z:1.305073)|Rot(x:62.64561|y:87.29147|z:0.3240243),Pos(x:-0.5437209|y:1.24683|z:1.306328)|Rot(x:74.73557|y:328.9586|z:241.0729),Pos(x:-0.5181655|y:1.243545|z:1.307657)|Rot(x:74.73557|y:328.9586|z:241.0729),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.13017|y:85.11721|z:356.4916),Pos(x:-0.5664636|y:1.219658|z:1.28253)|Rot(x:62.65187|y:85.48557|z:356.7597),Pos(x:-0.5501273|y:1.228091|z:1.282778)|Rot(x:81.23595|y:234.9328|z:146.3949),Pos(x:-0.5310864|y:1.225654|z:1.28316)|Rot(x:81.2359|y:234.9333|z:146.3953),Yes,1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:43
dohoon_T2,1,1,1,1,1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:336.2807|y:228.432|z:0.6364002),Pos(x:-0.5684984|y:1.162201|z:1.364907)|Rot(x:343.8662|y:229.3247|z:12.00008),Pos(x:-0.551747|y:1.208271|z:1.365862)|Rot(x:359.3797|y:236.4984|z:37.35603),Pos(x:-0.5419976|y:1.230924|z:1.351577)|Rot(x:359.3797|y:236.4984|z:37.35604),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:36.19048|y:94.81245|z:359.6927),Pos(x:-0.5578344|y:1.233628|z:1.352876)|Rot(x:75.34789|y:94.04541|z:359.0197),Pos(x:-0.5328202|y:1.240192|z:1.350662)|Rot(x:69.40559|y:275.6537|z:180.7049),Pos(x:-0.507731|y:1.230731|z:1.348511)|Rot(x:69.40556|y:275.654|z:180.7051),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:33.30772|y:90|z:0),Pos(x:-0.5588515|y:1.240526|z:1.328133)|Rot(x:69.32381|y:90|z:0),Pos(x:-0.5329173|y:1.250313|z:1.328133)|Rot(x:78.26177|y:270|z:180),Pos(x:-0.5052091|y:1.244556|z:1.328133)|Rot(x:78.26179|y:269.9997|z:179.9997),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.1234|y:87.07037|z:0.1631416),Pos(x:-0.5670859|y:1.234725|z:1.305073)|Rot(x:62.64561|y:87.29147|z:0.3240243),Pos(x:-0.5437209|y:1.24683|z:1.306328)|Rot(x:74.73557|y:328.9586|z:241.0729),Pos(x:-0.5181655|y:1.243545|z:1.307657)|Rot(x:74.73557|y:328.9586|z:241.0729),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.13017|y:85.11721|z:356.4916),Pos(x:-0.5664636|y:1.219658|z:1.28253)|Rot(x:62.65187|y:85.48557|z:356.7597),Pos(x:-0.5501273|y:1.228091|z:1.282778)|Rot(x:81.23595|y:234.9328|z:146.3949),Pos(x:-0.5310864|y:1.225654|z:1.28316)|Rot(x:81.2359|y:234.9333|z:146.3953),Yes,1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:43
dohoon_T2,1,1,0,1,1,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:335.034|y:228.1809|z:358.2628),Pos(x:-0.5691179|y:1.161792|z:1.366897)|Rot(x:342.4892|y:228.7225|z:9.48937),Pos(x:-0.5528501|y:1.20791|z:1.370421)|Rot(x:358.0013|y:235.0164|z:34.26224),Pos(x:-0.5429779|y:1.23145|z:1.357746)|Rot(x:358.0013|y:235.0165|z:34.26222),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:27.61383|y:94.86415|z:359.7202),Pos(x:-0.5637589|y:1.237329|z:1.353378)|Rot(x:60.26757|y:94.55971|z:359.5),Pos(x:-0.5413103|y:1.250201|z:1.35136)|Rot(x:89.57664|y:59.09486|z:324.1001),Pos(x:-0.5145129|y:1.250362|z:1.349018)|Rot(x:89.57664|y:59.08495|z:324.0905),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:22.57852|y:90|z:0),Pos(x:-0.5675742|y:1.245152|z:1.328133)|Rot(x:51.49296|y:90|z:0),Pos(x:-0.5458827|y:1.262411|z:1.328133)|Rot(x:77.51595|y:90|z:0),Pos(x:-0.5182518|y:1.268528|z:1.328133)|Rot(x:77.51591|y:90.00021|z:0.0001895794),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:26.9309|y:87.07932|z:0.1669956),Pos(x:-0.5650311|y:1.233743|z:1.305178)|Rot(x:60.4733|y:87.26658|z:0.3021203),Pos(x:-0.5421412|y:1.246726|z:1.30641)|Rot(x:76.54914|y:354.2362|z:267.1528),Pos(x:-0.5163782|y:1.246428|z:1.307758)|Rot(x:76.54916|y:354.2363|z:267.1529),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:26.93763|y:85.13214|z:356.498),Pos(x:-0.5647293|y:1.218826|z:1.282678)|Rot(x:60.47958|y:85.44404|z:356.7231),Pos(x:-0.5487232|y:1.227871|z:1.282899)|Rot(x:85.51891|y:187.1273|z:98.36322),Pos(x:-0.5295287|y:1.227653|z:1.283305)|Rot(x:85.519|y:187.1279|z:98.36382),Yes,1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:43
dohoon_T2,1,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:333.8613|y:228.3145|z:357.0801),Pos(x:-0.569096|y:1.161371|z:1.368071)|Rot(x:341.0612|y:228.6576|z:7.963483),Pos(x:-0.5527771|y:1.2073|z:1.373382)|Rot(x:356.2278|y:234.2271|z:31.77327),Pos(x:-0.5427111|y:1.231476|z:1.362138)|Rot(x:356.2278|y:234.2271|z:31.77327),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:20.04836|y:94.90337|z:359.7361),Pos(x:-0.5693907|y:1.239826|z:1.353859)|Rot(x:44.68667|y:94.7486|z:359.6512),Pos(x:-0.5512137|y:1.258279|z:1.352191)|Rot(x:66.86072|y:94.4136|z:359.369),Pos(x:-0.5265754|y:1.268849|z:1.349992)|Rot(x:66.86076|y:94.41347|z:359.3689),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:15.62013|y:90|z:0),Pos(x:-0.5736305|y:1.247249|z:1.328133)|Rot(x:38.31996|y:90|z:0),Pos(x:-0.5564429|y:1.268997|z:1.328133)|Rot(x:58.74981|y:90|z:0),Pos(x:-0.5322489|y:1.283679|z:1.328133)|Rot(x:58.74978|y:90.0001|z:8.228718E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:19.91143|y:87.05763|z:0.1583608),Pos(x:-0.5702525|y:1.236007|z:1.304911)|Rot(x:47.43932|y:87.16584|z:0.2201433),Pos(x:-0.5508772|y:1.253826|z:1.305972)|Rot(x:67.84693|y:48.94479|z:324.0992),Pos(x:-0.5263449|y:1.261706|z:1.307276)|Rot(x:67.84693|y:48.94477|z:324.0992),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:19.91822|y:85.09599|z:356.4836),Pos(x:-0.5691364|y:1.220743|z:1.282302)|Rot(x:47.44585|y:85.27624|z:356.5866),Pos(x:-0.5555722|y:1.233155|z:1.282324)|Rot(x:71.96935|y:99.25593|z:9.86136),Pos(x:-0.5372901|y:1.23901|z:1.282676)|Rot(x:71.96935|y:99.25583|z:9.861259),Yes,1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:43
dohoon_T2,1,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:332.4345|y:228.7102|z:356.3605),Pos(x:-0.5686383|y:1.16085|z:1.369029)|Rot(x:339.5113|y:228.9432|z:7.08561),Pos(x:-0.5518238|y:1.206428|z:1.375654)|Rot(x:354.5165|y:234.1463|z:30.37661),Pos(x:-0.5414782|y:1.230903|z:1.365349)|Rot(x:354.5165|y:234.1463|z:30.37661),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:9.187053|y:94.95377|z:359.7488),Pos(x:-0.5779361|y:1.242063|z:1.354596)|Rot(x:21.53909|y:94.896|z:359.7334),Pos(x:-0.5684519|y:1.266206|z:1.353663)|Rot(x:32.65592|y:94.83495|z:359.7055),Pos(x:-0.5540004|y:1.288853|z:1.352301)|Rot(x:32.65596|y:94.83488|z:359.7054),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:8.34747|y:90|z:0),Pos(x:-0.5801827|y:1.24864|z:1.328133)|Rot(x:23.28489|y:90|z:0),Pos(x:-0.569225|y:1.274102|z:1.328133)|Rot(x:36.72856|y:90|z:0),Pos(x:-0.5523009|y:1.296784|z:1.328133)|Rot(x:36.72851|y:90.00007|z:4.687095E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:11.99331|y:87.03532|z:0.1522158),Pos(x:-0.5764229|y:1.237774|z:1.304593)|Rot(x:31.51019|y:87.09497|z:0.1746431),Pos(x:-0.5626759|y:1.260233|z:1.305371)|Rot(x:47.31118|y:66.90816|z:345.0482),Pos(x:-0.543211|y:1.277134|z:1.306433)|Rot(x:47.31118|y:66.90818|z:345.0482),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:12.00016|y:85.05885|z:356.4734),Pos(x:-0.5743443|y:1.222238|z:1.281853)|Rot(x:31.5169|y:85.15819|z:356.5108),Pos(x:-0.5646905|y:1.237882|z:1.281548)|Rot(x:49.15481|y:91.6218|z:1.386148),Pos(x:-0.550163|y:1.250436|z:1.281601)|Rot(x:49.15485|y:91.62173|z:1.386081),Yes,1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:43
dohoon_T2,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:332.3112|y:228.4329|z:355.1242),Pos(x:-0.5693022|y:1.160744|z:1.369834)|Rot(x:339.1669|y:228.4792|z:5.580842),Pos(x:-0.5531476|y:1.206351|z:1.377768)|Rot(x:353.8514|y:233.0481|z:28.19005),Pos(x:-0.5429041|y:1.231326|z:1.368627)|Rot(x:353.8514|y:233.0481|z:28.19004),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:4.99234|y:94.9722|z:359.7511),Pos(x:-0.5813249|y:1.242486|z:1.35489)|Rot(x:13.59935|y:94.93388|z:359.7449),Pos(x:-0.5752544|y:1.267714|z:1.35425)|Rot(x:21.34565|y:94.89697|z:359.7338),Pos(x:-0.5655096|y:1.292768|z:1.35329)|Rot(x:21.34571|y:94.8969|z:359.7338),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:4.124881|y:90|z:0),Pos(x:-0.5840504|y:1.249063|z:1.328133)|Rot(x:13.82895|y:90|z:0),Pos(x:-0.5774248|y:1.275979|z:1.328133)|Rot(x:22.5626|y:90|z:0),Pos(x:-0.5665662|y:1.302113|z:1.328133)|Rot(x:22.56256|y:90.00006|z:1.664166E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:8.083307|y:87.02485|z:0.1503865),Pos(x:-0.5795453|y:1.238327|z:1.304431)|Rot(x:23.12658|y:87.0673|z:0.1619076),Pos(x:-0.5692156|y:1.262554|z:1.305034)|Rot(x:35.5244|y:70.34164|z:350.2575),Pos(x:-0.5538331|y:1.283249|z:1.305893)|Rot(x:35.52438|y:70.34164|z:350.2575),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:8.090178|y:85.04138|z:356.4704),Pos(x:-0.5769796|y:1.222706|z:1.281625)|Rot(x:23.13336|y:85.11209|z:356.4895),Pos(x:-0.5697|y:1.239582|z:1.281117)|Rot(x:36.81143|y:90.35752|z:359.6212),Pos(x:-0.5581969|y:1.254954|z:1.280919)|Rot(x:36.81147|y:90.35747|z:359.6212),Yes,1,StressBall (UnityEngine.GameObject),1,2024-09-20 16:51:44
