Name,FFB_Thumb,FFB_Index,FFB_Middle,FFB_Ring,FFB_Pinky,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_FingerTip,Index_MCP,Index_PIP,Index_DIP,Index_FingerTip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_FingerTip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_FingerTip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_FingerTip,IsTouching,MaxForce,Material,Rendering Method,TimeStamp
haeun_E,0,0.43,0.5,0.45,0.25,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:337.9953|y:223.5562|z:346.4573),Pos(x:-0.5784667|y:1.161582|z:1.37223)|Rot(x:344.451|y:222.5503|z:356.7502),Pos(x:-0.5716407|y:1.208742|z:1.383776)|Rot(x:358.9219|y:224.5655|z:18.9843),Pos(x:-0.5646795|y:1.235687|z:1.377632)|Rot(x:358.9219|y:224.5655|z:18.98428),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.47712|y:94.8537|z:359.7152),Pos(x:-0.562426|y:1.236601|z:1.353265)|Rot(x:75.63642|y:94.02555|z:359.0004),Pos(x:-0.537379|y:1.243039|z:1.351048)|Rot(x:62.81547|y:275.4767|z:180.5427),Pos(x:-0.5135363|y:1.23075|z:1.349018)|Rot(x:62.81541|y:275.4768|z:180.5429),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.47094|y:90|z:0),Pos(x:-0.5618694|y:1.242367|z:1.328133)|Rot(x:75.63821|y:90|z:0),Pos(x:-0.5350161|y:1.249243|z:1.328133)|Rot(x:62.81125|y:270|z:180),Pos(x:-0.5098431|y:1.236312|z:1.328133)|Rot(x:62.81129|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.14232|y:87.07043|z:0.1631648),Pos(x:-0.5670719|y:1.234719|z:1.305074)|Rot(x:62.69155|y:87.29208|z:0.3245535),Pos(x:-0.5436972|y:1.246805|z:1.306329)|Rot(x:74.70238|y:328.7319|z:240.8378),Pos(x:-0.5181458|y:1.243488|z:1.307658)|Rot(x:74.70238|y:328.7319|z:240.8378),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.14907|y:85.11731|z:356.4916),Pos(x:-0.5664518|y:1.219652|z:1.282531)|Rot(x:62.6978|y:85.48653|z:356.7605),Pos(x:-0.5501088|y:1.228072|z:1.282779)|Rot(x:81.17506|y:235.1599|z:146.6243),Pos(x:-0.5310708|y:1.225613|z:1.283161)|Rot(x:81.17501|y:235.1603|z:146.6247),Yes,0.6,StressBall (UnityEngine.GameObject),2,2024-08-28 16:01:35
haeun_E,0,0.43,0.5,0.45,0.25,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:333.9041|y:226.3371|z:349.5655),Pos(x:-0.5737853|y:1.160785|z:1.372421)|Rot(x:340.3556|y:225.6808|z:359.7194),Pos(x:-0.5621603|y:1.206961|z:1.384108)|Rot(x:354.616|y:228.4084|z:21.4914),Pos(x:-0.5533682|y:1.233362|z:1.377951)|Rot(x:354.616|y:228.4084|z:21.49138),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.47712|y:94.8537|z:359.7152),Pos(x:-0.562426|y:1.236601|z:1.353265)|Rot(x:75.63642|y:94.02555|z:359.0004),Pos(x:-0.537379|y:1.243039|z:1.351048)|Rot(x:62.81547|y:275.4767|z:180.5427),Pos(x:-0.5135363|y:1.23075|z:1.349018)|Rot(x:62.81541|y:275.4768|z:180.5429),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.47094|y:90|z:0),Pos(x:-0.5618694|y:1.242367|z:1.328133)|Rot(x:75.63821|y:90|z:0),Pos(x:-0.5350161|y:1.249243|z:1.328133)|Rot(x:62.81125|y:270|z:180),Pos(x:-0.5098431|y:1.236312|z:1.328133)|Rot(x:62.81129|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.14232|y:87.07043|z:0.1631648),Pos(x:-0.5670719|y:1.234719|z:1.305074)|Rot(x:62.69155|y:87.29208|z:0.3245535),Pos(x:-0.5436972|y:1.246805|z:1.306329)|Rot(x:74.70238|y:328.7319|z:240.8378),Pos(x:-0.5181458|y:1.243488|z:1.307658)|Rot(x:74.70238|y:328.7319|z:240.8378),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.14907|y:85.11731|z:356.4916),Pos(x:-0.5664518|y:1.219652|z:1.282531)|Rot(x:62.6978|y:85.48653|z:356.7605),Pos(x:-0.5501088|y:1.228072|z:1.282779)|Rot(x:81.17506|y:235.1599|z:146.6243),Pos(x:-0.5310708|y:1.225613|z:1.283161)|Rot(x:81.17501|y:235.1603|z:146.6247),Yes,0.6,StressBall (UnityEngine.GameObject),2,2024-08-28 16:01:36
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:334.0223|y:224.2152|z:338.7736),Pos(x:-0.5809283|y:1.158799|z:1.37749)|Rot(x:335.0751|y:223.7844|z:340.6695),Pos(x:-0.5791538|y:1.200755|z:1.402796)|Rot(x:337.4868|y:222.967|z:344.8481),Pos(x:-0.5774257|y:1.226168|z:1.415581)|Rot(x:337.4868|y:222.9671|z:344.848),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:359.0234|y:94.9981|z:359.752),Pos(x:-0.5861799|y:1.242657|z:1.355314)|Rot(x:8.94318|y:94.95486|z:359.749),Pos(x:-0.5821699|y:1.268297|z:1.354852)|Rot(x:17.87101|y:94.91393|z:359.7395),Pos(x:-0.5739558|y:1.293899|z:1.354023)|Rot(x:17.87105|y:94.91386|z:359.7394),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:359.5154|y:90|z:0),Pos(x:-0.5882953|y:1.249198|z:1.328133)|Rot(x:2.983886|y:90|z:0),Pos(x:-0.5868524|y:1.27688|z:1.328133)|Rot(x:6.105575|y:90|z:0),Pos(x:-0.5838424|y:1.305019|z:1.328133)|Rot(x:6.105532|y:90.00005|z:7.298474E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:358.4907|y:86.99977|z:0.1489531),Pos(x:-0.5873041|y:1.238773|z:1.304026)|Rot(x:0.425671|y:87.00479|z:0.1488978),Pos(x:-0.5871122|y:1.265117|z:1.304104)|Rot(x:2.141521|y:73.41595|z:359.6356),Pos(x:-0.5861414|y:1.290898|z:1.304222)|Rot(x:2.141508|y:73.41595|z:359.6356),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:358.4976|y:84.99963|z:356.468),Pos(x:-0.5835279|y:1.223084|z:1.281054)|Rot(x:0.4325788|y:85.00801|z:356.4679),Pos(x:-0.5832914|y:1.241435|z:1.279938)|Rot(x:2.423375|y:89.15354|z:356.6341),Pos(x:-0.5824643|y:1.260585|z:1.278823)|Rot(x:2.423405|y:89.15349|z:356.6341),No,,,,2024-08-28 16:01:37
haeun_E,0.19,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:315.2306|y:236.1152|z:356.3634),Pos(x:-0.5579686|y:1.153114|z:1.373071)|Rot(x:320.8229|y:236.1947|z:4.848282),Pos(x:-0.5300184|y:1.190986|z:1.386799)|Rot(x:333.0155|y:239.6875|z:22.20346),Pos(x:-0.5142466|y:1.2145|z:1.383544)|Rot(x:333.0155|y:239.6875|z:22.20343),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:357.7621|y:95.00356|z:359.7519),Pos(x:-0.5872064|y:1.242628|z:1.355404)|Rot(x:8.051616|y:94.95879|z:359.7496),Pos(x:-0.5835943|y:1.268327|z:1.354977)|Rot(x:17.31215|y:94.91657|z:359.7403),Pos(x:-0.5756295|y:1.294009|z:1.354169)|Rot(x:17.31219|y:94.91652|z:359.7403),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:0.5038282|y:90|z:0),Pos(x:-0.5873843|y:1.249198|z:1.328133)|Rot(x:5.533454|y:90|z:0),Pos(x:-0.5847115|y:1.276788|z:1.328133)|Rot(x:10.06013|y:90|z:0),Pos(x:-0.5797679|y:1.304653|z:1.328133)|Rot(x:10.06008|y:90.00005|z:9.104607E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:358.5985|y:87.00005|z:0.1489407),Pos(x:-0.5872167|y:1.238775|z:1.30403)|Rot(x:0.7034531|y:87.00552|z:0.1489057),Pos(x:-0.5868973|y:1.265118|z:1.304115)|Rot(x:2.560176|y:73.4129|z:359.5343),Pos(x:-0.5857329|y:1.290891|z:1.304243)|Rot(x:2.56017|y:73.41292|z:359.5343),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:358.6054|y:85.00009|z:356.4679),Pos(x:-0.5834541|y:1.223086|z:1.281061)|Rot(x:0.7103606|y:85.0092|z:356.4679),Pos(x:-0.5831289|y:1.241436|z:1.279952)|Rot(x:2.852962|y:89.15681|z:356.6653),Pos(x:-0.5821586|y:1.26058|z:1.278849)|Rot(x:2.853006|y:89.15678|z:356.6653),Yes,0.6,StressBall (UnityEngine.GameObject),2,2024-08-28 16:01:38
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:301.7811|y:242.4245|z:347.6803),Pos(x:-0.5540485|y:1.144596|z:1.378739)|Rot(x:301.7812|y:242.4245|z:347.6803),Pos(x:-0.5227978|y:1.169825|z:1.406862)|Rot(x:301.7812|y:242.4245|z:347.6803),Pos(x:-0.5046325|y:1.184489|z:1.423208)|Rot(x:301.7812|y:242.4245|z:347.6803),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:358.0276|y:95.0024|z:359.7519),Pos(x:-0.5869904|y:1.242636|z:1.355385)|Rot(x:358.874|y:94.99873|z:359.752),Pos(x:-0.5875083|y:1.268586|z:1.355317)|Rot(x:359.6357|y:94.99545|z:359.752),Pos(x:-0.5876888|y:1.295485|z:1.355216)|Rot(x:359.6357|y:94.99538|z:359.752),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:357.7855|y:90|z:0),Pos(x:-0.5898892|y:1.24916|z:1.328133)|Rot(x:358.6875|y:90|z:0),Pos(x:-0.5905241|y:1.276873|z:1.328133)|Rot(x:359.4993|y:90|z:0),Pos(x:-0.5907714|y:1.305171|z:1.328133)|Rot(x:359.4993|y:90.00005|z:4.615889E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:357.1577|y:86.9963|z:0.1490755),Pos(x:-0.5883844|y:1.238732|z:1.303969)|Rot(x:357.1577|y:86.9963|z:0.1490755),Pos(x:-0.5896925|y:1.265044|z:1.303969)|Rot(x:357.2723|y:73.3969|z:0.8129447),Pos(x:-0.5909736|y:1.290812|z:1.303969)|Rot(x:357.2723|y:73.3969|z:0.8129502),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:357.1647|y:84.99387|z:356.4682),Pos(x:-0.5844397|y:1.22305|z:1.280974)|Rot(x:357.1647|y:84.99387|z:356.4682),Pos(x:-0.5852451|y:1.241379|z:1.279767)|Rot(x:357.427|y:89.13229|z:356.2729),Pos(x:-0.5860863|y:1.260519|z:1.278506)|Rot(x:357.4271|y:89.13226|z:356.2728),No,,,,2024-08-28 16:01:39
haeun_E,0,0.48,0.52,0.54,0.43,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:335.7939|y:223.1604|z:338.7729),Pos(x:-0.5821536|y:1.159335|z:1.37667)|Rot(x:337.1924|y:222.6059|z:341.2623),Pos(x:-0.581562|y:1.202136|z:1.40058)|Rot(x:340.41|y:221.616|z:346.725),Pos(x:-0.5802779|y:1.228269|z:1.411879)|Rot(x:340.41|y:221.6161|z:346.725),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.47712|y:94.8537|z:359.7152),Pos(x:-0.562426|y:1.236601|z:1.353265)|Rot(x:75.63642|y:94.02555|z:359.0004),Pos(x:-0.537379|y:1.243039|z:1.351048)|Rot(x:62.81547|y:275.4767|z:180.5427),Pos(x:-0.5135363|y:1.23075|z:1.349018)|Rot(x:62.81541|y:275.4768|z:180.5429),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:40.15596|y:90|z:0),Pos(x:-0.5537962|y:1.236753|z:1.328133)|Rot(x:76.37329|y:90|z:0),Pos(x:-0.5268568|y:1.243284|z:1.328133)|Rot(x:71.03119|y:270|z:180),Pos(x:-0.5000936|y:1.234085|z:1.328133)|Rot(x:71.03121|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.14232|y:87.07043|z:0.1631648),Pos(x:-0.5670719|y:1.234719|z:1.305074)|Rot(x:62.69155|y:87.29208|z:0.3245535),Pos(x:-0.5436972|y:1.246805|z:1.306329)|Rot(x:74.70238|y:328.7319|z:240.8378),Pos(x:-0.5181458|y:1.243488|z:1.307658)|Rot(x:74.70238|y:328.7319|z:240.8378),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.14907|y:85.11731|z:356.4916),Pos(x:-0.5664518|y:1.219652|z:1.282531)|Rot(x:62.6978|y:85.48653|z:356.7605),Pos(x:-0.5501088|y:1.228072|z:1.282779)|Rot(x:81.17506|y:235.1599|z:146.6243),Pos(x:-0.5310708|y:1.225613|z:1.283161)|Rot(x:81.17501|y:235.1603|z:146.6247),Yes,0.6,StressBall (UnityEngine.GameObject),2,2024-08-28 16:01:40
haeun_E,0,0.52,0.54,0.56,0.45,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:337.9371|y:222.5942|z:342.2565),Pos(x:-0.5812559|y:1.160762|z:1.374174)|Rot(x:340.6059|y:221.8033|z:346.759),Pos(x:-0.5790633|y:1.20578|z:1.393474)|Rot(x:346.7655|y:220.8613|z:356.5323),Pos(x:-0.5761062|y:1.233473|z:1.399528)|Rot(x:346.7655|y:220.8613|z:356.5323),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.47712|y:94.8537|z:359.7152),Pos(x:-0.562426|y:1.236601|z:1.353265)|Rot(x:75.63642|y:94.02555|z:359.0004),Pos(x:-0.537379|y:1.243039|z:1.351048)|Rot(x:62.81547|y:275.4767|z:180.5427),Pos(x:-0.5135363|y:1.23075|z:1.349018)|Rot(x:62.81541|y:275.4768|z:180.5429),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:41.82646|y:90|z:0),Pos(x:-0.5526341|y:1.235743|z:1.328133)|Rot(x:77.74184|y:90|z:0),Pos(x:-0.5255465|y:1.241629|z:1.328133)|Rot(x:69.9344|y:270|z:180),Pos(x:-0.4989643|y:1.231919|z:1.328133)|Rot(x:69.93445|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.14232|y:87.07043|z:0.1631648),Pos(x:-0.5670719|y:1.234719|z:1.305074)|Rot(x:62.69155|y:87.29208|z:0.3245535),Pos(x:-0.5436972|y:1.246805|z:1.306329)|Rot(x:74.70238|y:328.7319|z:240.8378),Pos(x:-0.5181458|y:1.243488|z:1.307658)|Rot(x:74.70238|y:328.7319|z:240.8378),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.14907|y:85.11731|z:356.4916),Pos(x:-0.5664518|y:1.219652|z:1.282531)|Rot(x:62.6978|y:85.48653|z:356.7605),Pos(x:-0.5501088|y:1.228072|z:1.282779)|Rot(x:81.17506|y:235.1599|z:146.6243),Pos(x:-0.5310708|y:1.225613|z:1.283161)|Rot(x:81.17501|y:235.1603|z:146.6247),Yes,0.6,StressBall (UnityEngine.GameObject),2,2024-08-28 16:01:41
haeun_E,0,0.56,0.55,0.57,0.45,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:340.0506|y:221.7386|z:343.6331),Pos(x:-0.5816998|y:1.161606|z:1.372517)|Rot(x:343.4169|y:220.8817|z:349.1833),Pos(x:-0.5796607|y:1.207762|z:1.388931)|Rot(x:351.1706|y:220.2155|z:1.228243),Pos(x:-0.5763704|y:1.235917|z:1.391876)|Rot(x:351.1706|y:220.2156|z:1.22824),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.47712|y:94.8537|z:359.7152),Pos(x:-0.562426|y:1.236601|z:1.353265)|Rot(x:75.63642|y:94.02555|z:359.0004),Pos(x:-0.537379|y:1.243039|z:1.351048)|Rot(x:62.81547|y:275.4767|z:180.5427),Pos(x:-0.5135363|y:1.23075|z:1.349018)|Rot(x:62.81541|y:275.4768|z:180.5429),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:42.42344|y:90|z:0),Pos(x:-0.5522261|y:1.235374|z:1.328133)|Rot(x:78.54537|y:90|z:0),Pos(x:-0.5250586|y:1.240879|z:1.328133)|Rot(x:68.94485|y:270|z:180),Pos(x:-0.498648|y:1.230712|z:1.328133)|Rot(x:68.94489|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.14232|y:87.07043|z:0.1631648),Pos(x:-0.5670719|y:1.234719|z:1.305074)|Rot(x:62.69155|y:87.29208|z:0.3245535),Pos(x:-0.5436972|y:1.246805|z:1.306329)|Rot(x:74.70238|y:328.7319|z:240.8378),Pos(x:-0.5181458|y:1.243488|z:1.307658)|Rot(x:74.70238|y:328.7319|z:240.8378),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.14907|y:85.11731|z:356.4916),Pos(x:-0.5664518|y:1.219652|z:1.282531)|Rot(x:62.6978|y:85.48653|z:356.7605),Pos(x:-0.5501088|y:1.228072|z:1.282779)|Rot(x:81.17506|y:235.1599|z:146.6243),Pos(x:-0.5310708|y:1.225613|z:1.283161)|Rot(x:81.17501|y:235.1603|z:146.6247),Yes,0.6,StressBall (UnityEngine.GameObject),2,2024-08-28 16:01:42
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:333.2251|y:224.4187|z:336.6933),Pos(x:-0.5817304|y:1.158006|z:1.378688)|Rot(x:333.266|y:224.399|z:336.7698),Pos(x:-0.5813671|y:1.198245|z:1.4067)|Rot(x:333.3579|y:224.3551|z:336.942),Pos(x:-0.5811278|y:1.221684|z:1.422911)|Rot(x:333.3579|y:224.3551|z:336.9419),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:358.7247|y:94.99937|z:359.752),Pos(x:-0.5864231|y:1.242652|z:1.355335)|Rot(x:2.439605|y:94.9833|z:359.7518),Pos(x:-0.5853322|y:1.268584|z:1.355127)|Rot(x:5.783063|y:94.96875|z:359.7508),Pos(x:-0.582642|y:1.295347|z:1.354776)|Rot(x:5.783105|y:94.96869|z:359.7508),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5904707|y:1.249135|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5918471|y:1.27682|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5932523|y:1.305085|z:1.328133)|Rot(x:357.1538|y:90.00006|z:-3.739872E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:357.9518|y:86.99837|z:0.1489879),Pos(x:-0.587741|y:1.23876|z:1.304003)|Rot(x:359.0883|y:87.00134|z:0.1489146),Pos(x:-0.5881632|y:1.2651|z:1.304049)|Rot(x:0.1430544|y:73.42023|z:0.1186095),Pos(x:-0.5881167|y:1.2909|z:1.304119)|Rot(x:0.1430537|y:73.42023|z:0.1186218),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:357.9587|y:84.99731|z:356.468),Pos(x:-0.5838966|y:1.223073|z:1.281022)|Rot(x:359.0952|y:85.00223|z:356.4679),Pos(x:-0.5840867|y:1.241422|z:1.279868)|Rot(x:0.372777|y:89.141|z:356.4856),Pos(x:-0.5839443|y:1.260585|z:1.278693)|Rot(x:0.3728213|y:89.14095|z:356.4856),No,,,,2024-08-28 16:01:43
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:328.015|y:227.9329|z:341.4999),Pos(x:-0.5749972|y:1.157322|z:1.378675)|Rot(x:328.0683|y:227.9119|z:341.5966),Pos(x:-0.5671117|y:1.196805|z:1.406655)|Rot(x:328.1882|y:227.8652|z:341.8138),Pos(x:-0.562495|y:1.219814|z:1.422826)|Rot(x:328.1882|y:227.8652|z:341.8137),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:1.081196|y:94.98918|z:359.752),Pos(x:-0.5845044|y:1.242655|z:1.355168)|Rot(x:7.917082|y:94.95939|z:359.7497),Pos(x:-0.5809525|y:1.268363|z:1.354746)|Rot(x:14.06937|y:94.93172|z:359.7444),Pos(x:-0.5744478|y:1.294456|z:1.354064)|Rot(x:14.0694|y:94.93167|z:359.7444),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:357.5408|y:90|z:0),Pos(x:-0.5901145|y:1.249151|z:1.328133)|Rot(x:358.094|y:90|z:0),Pos(x:-0.5910364|y:1.276855|z:1.328133)|Rot(x:358.5919|y:90|z:0),Pos(x:-0.5917319|y:1.305147|z:1.328133)|Rot(x:358.5918|y:90.00005|z:-2.98911E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:0.4427426|y:87.00485|z:0.1488987),Pos(x:-0.5857209|y:1.238788|z:1.304109)|Rot(x:5.166329|y:87.01717|z:0.1494999),Pos(x:-0.5833555|y:1.265025|z:1.304301)|Rot(x:9.187263|y:73.26472|z:357.9156),Pos(x:-0.5791431|y:1.290477|z:1.304587)|Rot(x:9.187263|y:73.26472|z:357.9156),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:0.4496496|y:85.00809|z:356.4679),Pos(x:-0.5821918|y:1.223097|z:1.281171)|Rot(x:5.173208|y:85.02859|z:356.4689),Pos(x:-0.5804452|y:1.241373|z:1.280186)|Rot(x:9.654387|y:89.24107|z:357.1666),Pos(x:-0.5772169|y:1.260278|z:1.27928)|Rot(x:9.654428|y:89.24104|z:357.1666),No,,,,2024-08-28 16:01:44
haeun_E,0,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:327.6073|y:228.2324|z:342.2539),Pos(x:-0.5742413|y:1.157316|z:1.378459)|Rot(x:327.8392|y:228.1457|z:342.6708),Pos(x:-0.5654287|y:1.196939|z:1.405961)|Rot(x:328.3628|y:227.9588|z:343.6035),Pos(x:-0.5601654|y:1.220217|z:1.421539)|Rot(x:328.3628|y:227.9588|z:343.6035),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:0.6165323|y:94.9912|z:359.752),Pos(x:-0.5848827|y:1.242661|z:1.355201)|Rot(x:3.481087|y:94.97878|z:359.7516),Pos(x:-0.5833225|y:1.268569|z:1.354952)|Rot(x:6.059194|y:94.96753|z:359.7506),Pos(x:-0.5805038|y:1.295318|z:1.354589)|Rot(x:6.059237|y:94.96748|z:359.7506),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5904707|y:1.249135|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5918471|y:1.27682|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5932523|y:1.305085|z:1.328133)|Rot(x:357.1538|y:90.00006|z:-3.739872E-06),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:357.1577|y:86.9963|z:0.1490755),Pos(x:-0.5883844|y:1.238732|z:1.303969)|Rot(x:357.1577|y:86.9963|z:0.1490755),Pos(x:-0.5896925|y:1.265044|z:1.303969)|Rot(x:357.2723|y:73.3969|z:0.8129447),Pos(x:-0.5909736|y:1.290812|z:1.303969)|Rot(x:357.2723|y:73.3969|z:0.8129502),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:357.1647|y:84.99387|z:356.4682),Pos(x:-0.5844397|y:1.22305|z:1.280974)|Rot(x:357.1647|y:84.99387|z:356.4682),Pos(x:-0.5852451|y:1.241379|z:1.279767)|Rot(x:357.427|y:89.13229|z:356.2729),Pos(x:-0.5860863|y:1.260519|z:1.278506)|Rot(x:357.4271|y:89.13226|z:356.2728),No,,,,2024-08-28 16:01:45
haeun_E,0,0.8,0.86,0.91,0.69,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:334.9789|y:224.2596|z:342.3092),Pos(x:-0.5792443|y:1.159911|z:1.375538)|Rot(x:337.1452|y:223.5872|z:346.0148),Pos(x:-0.5750867|y:1.203752|z:1.397092)|Rot(x:342.1323|y:222.6535|z:354.0677),Pos(x:-0.57136|y:1.230732|z:1.405484)|Rot(x:342.1323|y:222.6535|z:354.0676),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:29.47712|y:94.8537|z:359.7152),Pos(x:-0.562426|y:1.236601|z:1.353265)|Rot(x:75.63642|y:94.02555|z:359.0004),Pos(x:-0.537379|y:1.243039|z:1.351048)|Rot(x:62.81547|y:275.4767|z:180.5427),Pos(x:-0.5135363|y:1.23075|z:1.349018)|Rot(x:62.81541|y:275.4768|z:180.5429),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:36.37024|y:90|z:0),Pos(x:-0.5565351|y:1.238913|z:1.328133)|Rot(x:73.98309|y:90|z:0),Pos(x:-0.5298916|y:1.246562|z:1.328133)|Rot(x:72.16534|y:270|z:180),Pos(x:-0.5029516|y:1.237894|z:1.328133)|Rot(x:72.16541|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.08926|y:87.07027|z:0.1631047),Pos(x:-0.5671111|y:1.234737|z:1.305072)|Rot(x:62.56269|y:87.29047|z:0.3231284),Pos(x:-0.5437637|y:1.246875|z:1.306326)|Rot(x:74.79475|y:329.3699|z:241.4996),Pos(x:-0.5182011|y:1.243646|z:1.307655)|Rot(x:74.79477|y:329.3699|z:241.4996),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.09603|y:85.11703|z:356.4915),Pos(x:-0.566485|y:1.219667|z:1.282529)|Rot(x:62.56897|y:85.48389|z:356.7582),Pos(x:-0.5501608|y:1.228124|z:1.282775)|Rot(x:81.34542|y:234.5148|z:145.9725),Pos(x:-0.5311146|y:1.225729|z:1.283158)|Rot(x:81.34542|y:234.5152|z:145.9729),Yes,1,StressBall (UnityEngine.GameObject),2,2024-08-28 16:01:46
