Name,FFB_Thumb,FFB_Index,FFB_Middle,FFB_Ring,FFB_Pinky,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_FingerTip,Index_MCP,Index_PIP,Index_DIP,Index_FingerTip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_FingerTip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_FingerTip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_FingerTip,IsTouching,MaxForce,Material,Rendering Method,TimeStamp
taeyoon_E,0.27,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:313.2414|y:221.6656|z:14.51789),Pos(x:-0.5532272|y:1.151124|z:1.369368)|Rot(x:319.6516|y:224.6495|z:22.79276),Pos(x:-0.5191478|y:1.185573|z:1.376839)|Rot(x:331.0917|y:232.863|z:38.52362),Pos(x:-0.4998386|y:1.205091|z:1.369196)|Rot(x:331.0916|y:232.863|z:38.52358),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:10.09677|y:94.9497|z:359.7481),Pos(x:-0.5772058|y:1.241938|z:1.354533)|Rot(x:30.6053|y:94.84718|z:359.7119),Pos(x:-0.5640495|y:1.264278|z:1.353286)|Rot(x:49.06286|y:94.70798|z:359.6216),Pos(x:-0.543812|y:1.281903|z:1.351441)|Rot(x:49.06291|y:94.70789|z:359.6215),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:1.604938|y:90|z:0),Pos(x:-0.5863698|y:1.249179|z:1.328133)|Rot(x:8.054119|y:90|z:0),Pos(x:-0.582486|y:1.276625|z:1.328133)|Rot(x:13.85839|y:90|z:0),Pos(x:-0.5757075|y:1.304101|z:1.328133)|Rot(x:13.85834|y:90.00005|z:1.582868E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:358.4821|y:86.99975|z:0.14894),Pos(x:-0.587311|y:1.238773|z:1.304025)|Rot(x:0.3826431|y:87.00468|z:0.1488965),Pos(x:-0.5871389|y:1.265117|z:1.304103)|Rot(x:2.069512|y:73.41638|z:359.653),Pos(x:-0.5862014|y:1.290899|z:1.304219)|Rot(x:2.069515|y:73.41639|z:359.653),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:358.4891|y:84.9996|z:356.468),Pos(x:-0.5835338|y:1.223084|z:1.281054)|Rot(x:0.3895545|y:85.00784|z:356.4679),Pos(x:-0.5833109|y:1.241435|z:1.279936)|Rot(x:2.349494|y:89.15299|z:356.6287),Pos(x:-0.5825086|y:1.260586|z:1.278819)|Rot(x:2.349533|y:89.15294|z:356.6287),Yes,0.3,StressBall (UnityEngine.GameObject),2,2024-08-27 16:37:37
taeyoon_E,0.08,0,0,0.04,0.01,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:317.6948|y:226.2121|z:8.043389),Pos(x:-0.5566582|y:1.154158|z:1.369368)|Rot(x:324.2961|y:228.1115|z:17.18023),Pos(x:-0.5266376|y:1.192196|z:1.376839)|Rot(x:336.2665|y:234.7376|z:34.30154),Pos(x:-0.5096279|y:1.213748|z:1.369196)|Rot(x:336.2664|y:234.7376|z:34.30152),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:7.249342|y:94.96233|z:359.7501),Pos(x:-0.5794976|y:1.242289|z:1.354732)|Rot(x:36.26332|y:94.81197|z:359.6925),Pos(x:-0.5642108|y:1.263217|z:1.353305)|Rot(x:62.37558|y:94.52007|z:359.4652),Pos(x:-0.5404721|y:1.275689|z:1.351177)|Rot(x:62.37561|y:94.51991|z:359.4651),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:12.35676|y:90|z:0),Pos(x:-0.5765485|y:1.247976|z:1.328133)|Rot(x:40.60733|y:90|z:0),Pos(x:-0.5585066|y:1.269021|z:1.328133)|Rot(x:66.03285|y:90|z:0),Pos(x:-0.5326467|y:1.280517|z:1.328133)|Rot(x:66.03282|y:90.00013|z:0.0001134965),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.08869|y:87.07027|z:0.1631012),Pos(x:-0.5671116|y:1.234737|z:1.305072)|Rot(x:62.56131|y:87.29046|z:0.3231207),Pos(x:-0.5437644|y:1.246876|z:1.306326)|Rot(x:74.79578|y:329.3768|z:241.5068),Pos(x:-0.5182016|y:1.243648|z:1.307655)|Rot(x:74.79572|y:329.3768|z:241.5068),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.09545|y:85.11703|z:356.4915),Pos(x:-0.5664853|y:1.219667|z:1.282529)|Rot(x:62.56757|y:85.48387|z:356.7581),Pos(x:-0.5501614|y:1.228124|z:1.282775)|Rot(x:81.34721|y:234.5078|z:145.9654),Pos(x:-0.5311151|y:1.225731|z:1.283158)|Rot(x:81.34731|y:234.5082|z:145.9657),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-27 16:37:38
taeyoon_E,0.09,0.02,0.07,0.05,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:311.2791|y:219.128|z:17.94563),Pos(x:-0.5517297|y:1.149562|z:1.369368)|Rot(x:317.5605|y:222.7197|z:25.71041),Pos(x:-0.5158789|y:1.182163|z:1.376839)|Rot(x:328.6957|y:231.7901|z:40.66176),Pos(x:-0.495566|y:1.200635|z:1.369196)|Rot(x:328.6957|y:231.7902|z:40.66174),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:24.37379|y:94.88152|z:359.7278),Pos(x:-0.5661303|y:1.23849|z:1.35358)|Rot(x:63.24352|y:94.50208|z:359.4492),Pos(x:-0.5430457|y:1.250174|z:1.351512)|Rot(x:81.76825|y:276.7082|z:181.7321),Pos(x:-0.5165222|y:1.246325|z:1.349211)|Rot(x:81.76823|y:276.7085|z:181.7325),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.47165|y:90|z:0),Pos(x:-0.5618689|y:1.242367|z:1.328133)|Rot(x:75.63993|y:90|z:0),Pos(x:-0.5350154|y:1.249242|z:1.328133)|Rot(x:62.80863|y:270|z:180),Pos(x:-0.5098429|y:1.236309|z:1.328133)|Rot(x:62.80865|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.08869|y:87.07027|z:0.1631012),Pos(x:-0.5671116|y:1.234737|z:1.305072)|Rot(x:62.56131|y:87.29046|z:0.3231207),Pos(x:-0.5437644|y:1.246876|z:1.306326)|Rot(x:74.79578|y:329.3768|z:241.5068),Pos(x:-0.5182016|y:1.243648|z:1.307655)|Rot(x:74.79572|y:329.3768|z:241.5068),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.09545|y:85.11703|z:356.4915),Pos(x:-0.5664853|y:1.219667|z:1.282529)|Rot(x:62.56757|y:85.48387|z:356.7581),Pos(x:-0.5501614|y:1.228124|z:1.282775)|Rot(x:81.34721|y:234.5078|z:145.9654),Pos(x:-0.5311151|y:1.225731|z:1.283158)|Rot(x:81.34731|y:234.5082|z:145.9657),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-27 16:37:39
taeyoon_E,0.09,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:312.6537|y:220.9471|z:15.49937),Pos(x:-0.5527782|y:1.150673|z:1.369368)|Rot(x:319.029|y:224.103|z:23.63153),Pos(x:-0.5181677|y:1.184588|z:1.376839)|Rot(x:330.3834|y:232.5608|z:39.14182),Pos(x:-0.4985575|y:1.203804|z:1.369196)|Rot(x:330.3834|y:232.5608|z:39.14178),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:17.45263|y:94.9159|z:359.7401),Pos(x:-0.5713921|y:1.240507|z:1.354031)|Rot(x:55.92576|y:94.62726|z:359.5574),Pos(x:-0.5499793|y:1.255049|z:1.352097)|Rot(x:89.39478|y:299.1461|z:204.1532),Pos(x:-0.5231826|y:1.25479|z:1.349756)|Rot(x:89.3951|y:299.1491|z:204.1566),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:13.3639|y:90|z:0),Pos(x:-0.5756436|y:1.24777|z:1.328133)|Rot(x:41.05497|y:90|z:0),Pos(x:-0.5574378|y:1.268673|z:1.328133)|Rot(x:65.97694|y:90|z:0),Pos(x:-0.5315892|y:1.280194|z:1.328133)|Rot(x:65.9769|y:90.00011|z:9.647036E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:11.12785|y:87.03298|z:0.1517387),Pos(x:-0.5771106|y:1.237914|z:1.304557)|Rot(x:34.61479|y:87.10645|z:0.1809154),Pos(x:-0.562169|y:1.259595|z:1.305395)|Rot(x:53.52411|y:63.95197|z:341.1962),Pos(x:-0.5408733|y:1.274114|z:1.306548)|Rot(x:53.52411|y:63.95197|z:341.1962),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:11.1347|y:85.05494|z:356.4726),Pos(x:-0.5749248|y:1.222357|z:1.281803)|Rot(x:34.62148|y:85.17734|z:356.5212),Pos(x:-0.564441|y:1.237459|z:1.281568)|Rot(x:55.78059|y:92.73743|z:2.754172),Pos(x:-0.548557|y:1.248244|z:1.281732)|Rot(x:55.78064|y:92.73735|z:2.754101),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-27 16:37:40
taeyoon_E,0.09,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:312.4211|y:220.6534|z:15.89808),Pos(x:-0.5526006|y:1.15049|z:1.369368)|Rot(x:318.7816|y:223.8795|z:23.97147),Pos(x:-0.51778|y:1.18419|z:1.376839)|Rot(x:330.1009|y:232.4368|z:39.39152),Pos(x:-0.4980507|y:1.203284|z:1.369196)|Rot(x:330.1009|y:232.4369|z:39.39148),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:17.3933|y:94.9162|z:359.7402),Pos(x:-0.5714382|y:1.240522|z:1.354035)|Rot(x:55.94594|y:94.62699|z:359.5572),Pos(x:-0.5500203|y:1.255056|z:1.3521)|Rot(x:89.30931|y:296.0315|z:201.039),Pos(x:-0.523224|y:1.254754|z:1.34976)|Rot(x:89.30959|y:296.0342|z:201.042),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:13.40626|y:90|z:0),Pos(x:-0.5756056|y:1.247761|z:1.328133)|Rot(x:41.26239|y:90|z:0),Pos(x:-0.5573243|y:1.268598|z:1.328133)|Rot(x:66.33292|y:90|z:0),Pos(x:-0.5314045|y:1.279958|z:1.328133)|Rot(x:66.33288|y:90.00015|z:0.0001403734),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:11.00317|y:87.03265|z:0.151682),Pos(x:-0.5772099|y:1.237934|z:1.304552)|Rot(x:34.32185|y:87.10534|z:0.1802837),Pos(x:-0.5623792|y:1.259691|z:1.305385)|Rot(x:53.11484|y:64.18332|z:341.4861),Pos(x:-0.5411965|y:1.274375|z:1.306532)|Rot(x:53.11485|y:64.18331|z:341.4861),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:11.01002|y:85.05439|z:356.4725),Pos(x:-0.5750085|y:1.222373|z:1.281796)|Rot(x:34.32854|y:85.17548|z:356.5202),Pos(x:-0.5646018|y:1.237529|z:1.281554)|Rot(x:55.34023|y:92.64883|z:2.649069),Pos(x:-0.5488017|y:1.248436|z:1.281711)|Rot(x:55.34027|y:92.64877|z:2.649005),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-27 16:37:41
taeyoon_E,0.09,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:312.7706|y:221.0926|z:15.30135),Pos(x:-0.5528674|y:1.150764|z:1.369368)|Rot(x:319.153|y:224.2137|z:23.46253),Pos(x:-0.5183625|y:1.184786|z:1.376839)|Rot(x:330.5248|y:232.6221|z:39.01748),Pos(x:-0.4988121|y:1.204063|z:1.369196)|Rot(x:330.5248|y:232.6221|z:39.01746),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:16.50349|y:94.9204|z:359.7414),Pos(x:-0.5721313|y:1.240734|z:1.354095)|Rot(x:53.78434|y:94.65527|z:359.5803),Pos(x:-0.5512751|y:1.256069|z:1.352206)|Rot(x:87.32673|y:89.67553|z:354.6759),Pos(x:-0.5245066|y:1.257318|z:1.349861)|Rot(x:87.32702|y:89.674|z:354.6744),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:11.24641|y:90|z:0),Pos(x:-0.5775502|y:1.248186|z:1.328133)|Rot(x:35.02744|y:90|z:0),Pos(x:-0.56164|y:1.270885|z:1.328133)|Rot(x:56.43036|y:90|z:0),Pos(x:-0.53806|y:1.286533|z:1.328133)|Rot(x:56.43033|y:90.00008|z:6.793739E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:10.01251|y:87.02998|z:0.1512002),Pos(x:-0.578|y:1.238081|z:1.304511)|Rot(x:31.48646|y:87.0949|z:0.1746028),Pos(x:-0.5642623|y:1.260546|z:1.305288)|Rot(x:48.93953|y:66.23598|z:344.1395),Pos(x:-0.5442945|y:1.276848|z:1.306376)|Rot(x:48.93954|y:66.23598|z:344.1395),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:10.01937|y:85.04995|z:356.4717),Pos(x:-0.5756753|y:1.222498|z:1.281738)|Rot(x:31.49316|y:85.15804|z:356.5107),Pos(x:-0.566028|y:1.238146|z:1.281432)|Rot(x:50.88043|y:91.87258|z:1.703571),Pos(x:-0.5511279|y:1.250255|z:1.281516)|Rot(x:50.88047|y:91.87251|z:1.703505),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-27 16:37:42
taeyoon_E,0.08,0.04,0.07,0.06,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:313.7174|y:222.2242|z:13.74808),Pos(x:-0.5535914|y:1.15148|z:1.369368)|Rot(x:320.1539|y:225.0745|z:22.13287),Pos(x:-0.5199428|y:1.18635|z:1.376839)|Rot(x:331.6603|y:233.097|z:38.03513),Pos(x:-0.5008776|y:1.206107|z:1.369196)|Rot(x:331.6603|y:233.097|z:38.0351),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:24.37379|y:94.88152|z:359.7278),Pos(x:-0.5661303|y:1.23849|z:1.35358)|Rot(x:63.24352|y:94.50208|z:359.4492),Pos(x:-0.5430457|y:1.250174|z:1.351512)|Rot(x:81.76825|y:276.7082|z:181.7321),Pos(x:-0.5165222|y:1.246325|z:1.349211)|Rot(x:81.76823|y:276.7085|z:181.7325),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.47165|y:90|z:0),Pos(x:-0.5618689|y:1.242367|z:1.328133)|Rot(x:75.63993|y:90|z:0),Pos(x:-0.5350154|y:1.249242|z:1.328133)|Rot(x:62.80863|y:270|z:180),Pos(x:-0.5098429|y:1.236309|z:1.328133)|Rot(x:62.80865|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.08869|y:87.07027|z:0.1631012),Pos(x:-0.5671116|y:1.234737|z:1.305072)|Rot(x:62.56131|y:87.29046|z:0.3231207),Pos(x:-0.5437644|y:1.246876|z:1.306326)|Rot(x:74.79578|y:329.3768|z:241.5068),Pos(x:-0.5182016|y:1.243648|z:1.307655)|Rot(x:74.79572|y:329.3768|z:241.5068),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.09545|y:85.11703|z:356.4915),Pos(x:-0.5664853|y:1.219667|z:1.282529)|Rot(x:62.56757|y:85.48387|z:356.7581),Pos(x:-0.5501614|y:1.228124|z:1.282775)|Rot(x:81.34721|y:234.5078|z:145.9654),Pos(x:-0.5311151|y:1.225731|z:1.283158)|Rot(x:81.34731|y:234.5082|z:145.9657),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-27 16:37:43
taeyoon_E,0.09,0.01,0.05,0.04,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:318.2108|y:226.6548|z:7.382441),Pos(x:-0.5570599|y:1.154471|z:1.369368)|Rot(x:324.8276|y:228.4488|z:16.59854),Pos(x:-0.5275143|y:1.192879|z:1.376839)|Rot(x:336.8486|y:234.9155|z:33.8544),Pos(x:-0.5107739|y:1.214641|z:1.369196)|Rot(x:336.8486|y:234.9156|z:33.85438),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:24.37379|y:94.88152|z:359.7278),Pos(x:-0.5661303|y:1.23849|z:1.35358)|Rot(x:63.24352|y:94.50208|z:359.4492),Pos(x:-0.5430457|y:1.250174|z:1.351512)|Rot(x:81.76825|y:276.7082|z:181.7321),Pos(x:-0.5165222|y:1.246325|z:1.349211)|Rot(x:81.76823|y:276.7085|z:181.7325),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:29.47165|y:90|z:0),Pos(x:-0.5618689|y:1.242367|z:1.328133)|Rot(x:75.63993|y:90|z:0),Pos(x:-0.5350154|y:1.249242|z:1.328133)|Rot(x:62.80863|y:270|z:180),Pos(x:-0.5098429|y:1.236309|z:1.328133)|Rot(x:62.80865|y:269.9999|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.08869|y:87.07027|z:0.1631012),Pos(x:-0.5671116|y:1.234737|z:1.305072)|Rot(x:62.56131|y:87.29046|z:0.3231207),Pos(x:-0.5437644|y:1.246876|z:1.306326)|Rot(x:74.79578|y:329.3768|z:241.5068),Pos(x:-0.5182016|y:1.243648|z:1.307655)|Rot(x:74.79572|y:329.3768|z:241.5068),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.09545|y:85.11703|z:356.4915),Pos(x:-0.5664853|y:1.219667|z:1.282529)|Rot(x:62.56757|y:85.48387|z:356.7581),Pos(x:-0.5501614|y:1.228124|z:1.282775)|Rot(x:81.34721|y:234.5078|z:145.9654),Pos(x:-0.5311151|y:1.225731|z:1.283158)|Rot(x:81.34731|y:234.5082|z:145.9657),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-27 16:37:44
taeyoon_E,0.1,0.02,0.05,0.03,0.01,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:314.8068|y:223.4301|z:12.06429),Pos(x:-0.5544268|y:1.152264|z:1.369368)|Rot(x:321.2975|y:225.9925|z:20.68293),Pos(x:-0.5217664|y:1.188061|z:1.376839)|Rot(x:332.9459|y:233.5992|z:36.95483),Pos(x:-0.5032612|y:1.208343|z:1.369196)|Rot(x:332.9459|y:233.5992|z:36.9548),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:18.52041|y:94.91081|z:359.7385),Pos(x:-0.570565|y:1.240238|z:1.35396)|Rot(x:69.55255|y:94.3288|z:359.2902),Pos(x:-0.54634|y:1.249305|z:1.351804)|Rot(x:64.51481|y:275.5141|z:180.5763),Pos(x:-0.522145|y:1.237731|z:1.34974)|Rot(x:64.5148|y:275.5142|z:180.5764),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:19.39218|y:90|z:0),Pos(x:-0.5703157|y:1.246204|z:1.328133)|Rot(x:69.00077|y:90|z:0),Pos(x:-0.5444371|y:1.256137|z:1.328133)|Rot(x:66.3515|y:270|z:180),Pos(x:-0.5185136|y:1.244786|z:1.328133)|Rot(x:66.35153|y:269.9998|z:179.9999),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:24.08869|y:87.07027|z:0.1631012),Pos(x:-0.5671116|y:1.234737|z:1.305072)|Rot(x:62.56131|y:87.29046|z:0.3231207),Pos(x:-0.5437644|y:1.246876|z:1.306326)|Rot(x:74.79578|y:329.3768|z:241.5068),Pos(x:-0.5182016|y:1.243648|z:1.307655)|Rot(x:74.79572|y:329.3768|z:241.5068),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:24.09545|y:85.11703|z:356.4915),Pos(x:-0.5664853|y:1.219667|z:1.282529)|Rot(x:62.56757|y:85.48387|z:356.7581),Pos(x:-0.5501614|y:1.228124|z:1.282775)|Rot(x:81.34721|y:234.5078|z:145.9654),Pos(x:-0.5311151|y:1.225731|z:1.283158)|Rot(x:81.34731|y:234.5082|z:145.9657),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-27 16:37:45
taeyoon_E,0.1,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:314.8068|y:223.4301|z:12.06429),Pos(x:-0.5544268|y:1.152264|z:1.369368)|Rot(x:321.2975|y:225.9925|z:20.68293),Pos(x:-0.5217664|y:1.188061|z:1.376839)|Rot(x:332.9459|y:233.5992|z:36.95483),Pos(x:-0.5032612|y:1.208343|z:1.369196)|Rot(x:332.9459|y:233.5992|z:36.9548),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:19.05431|y:94.90821|z:359.7377),Pos(x:-0.5701535|y:1.240098|z:1.353925)|Rot(x:53.394|y:94.66006|z:359.5842),Pos(x:-0.5494019|y:1.255575|z:1.352044)|Rot(x:84.29552|y:92.5109|z:357.5047),Pos(x:-0.5227374|y:1.258246|z:1.349703)|Rot(x:84.29552|y:92.51023|z:357.504),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:11.67156|y:90|z:0),Pos(x:-0.5771661|y:1.248108|z:1.328133)|Rot(x:33.57915|y:90|z:0),Pos(x:-0.5618348|y:1.271202|z:1.328133)|Rot(x:53.296|y:90|z:0),Pos(x:-0.5391457|y:1.288116|z:1.328133)|Rot(x:53.29595|y:90.00009|z:6.570984E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:9.928048|y:87.02976|z:0.1511563),Pos(x:-0.5780675|y:1.238092|z:1.304507)|Rot(x:29.11373|y:87.08662|z:0.1704284),Pos(x:-0.5652704|y:1.261108|z:1.305237)|Rot(x:44.7731|y:67.8401|z:346.3522),Pos(x:-0.5466206|y:1.278907|z:1.30626)|Rot(x:44.77309|y:67.84008|z:346.3522),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:9.934905|y:85.04958|z:356.4716),Pos(x:-0.5757323|y:1.222508|z:1.281733)|Rot(x:29.12046|y:85.14427|z:356.5038),Pos(x:-0.5667385|y:1.23854|z:1.281372)|Rot(x:46.47729|y:91.27643|z:0.9359192),Pos(x:-0.5528148|y:1.25176|z:1.281375)|Rot(x:46.47732|y:91.27638|z:0.935868),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-27 16:37:46
taeyoon_E,0.1,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:315.0522|y:223.6888|z:11.69891),Pos(x:-0.5546154|y:1.152435|z:1.369368)|Rot(x:321.5541|y:226.1894|z:20.36706),Pos(x:-0.5221781|y:1.188434|z:1.376839)|Rot(x:333.2327|y:233.7063|z:36.71816),Pos(x:-0.5037993|y:1.208831|z:1.369196)|Rot(x:333.2327|y:233.7063|z:36.71814),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:18.34245|y:94.91164|z:359.7388),Pos(x:-0.5707026|y:1.240284|z:1.353972)|Rot(x:53.55655|y:94.65807|z:359.5826),Pos(x:-0.5499073|y:1.255702|z:1.352088)|Rot(x:85.244|y:92.01204|z:357.0079),Pos(x:-0.5232023|y:1.25793|z:1.349745)|Rot(x:85.24408|y:92.01148|z:357.0074),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:12.44289|y:90|z:0),Pos(x:-0.576471|y:1.247959|z:1.328133)|Rot(x:36.36516|y:90|z:0),Pos(x:-0.5600352|y:1.270281|z:1.328133)|Rot(x:57.89524|y:90|z:0),Pos(x:-0.5360629|y:1.285321|z:1.328133)|Rot(x:57.89517|y:90.00012|z:9.959913E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:10.57181|y:87.03148|z:0.1514654),Pos(x:-0.5775537|y:1.237999|z:1.304534)|Rot(x:31.40811|y:87.09461|z:0.1744568),Pos(x:-0.5638466|y:1.260484|z:1.30531)|Rot(x:48.32916|y:66.49534|z:344.4873),Pos(x:-0.5440655|y:1.277012|z:1.306388)|Rot(x:48.32917|y:66.49535|z:344.4874),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:10.57866|y:85.05246|z:356.4722),Pos(x:-0.5752986|y:1.222429|z:1.28177)|Rot(x:31.41482|y:85.15759|z:356.5104),Pos(x:-0.5656726|y:1.238091|z:1.281463)|Rot(x:50.23281|y:91.77562|z:1.581686),Pos(x:-0.5509108|y:1.250368|z:1.281535)|Rot(x:50.23286|y:91.77556|z:1.581636),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-27 16:37:47
taeyoon_E,0.1,0,0,0,0,Pos(x:-0.5820366|y:1.122002|z:1.353552)|Rot(x:315.0522|y:223.6888|z:11.69891),Pos(x:-0.5546154|y:1.152435|z:1.369368)|Rot(x:321.5541|y:226.1894|z:20.36706),Pos(x:-0.5221781|y:1.188434|z:1.376839)|Rot(x:333.2327|y:233.7063|z:36.71816),Pos(x:-0.5037993|y:1.208831|z:1.369196)|Rot(x:333.2327|y:233.7063|z:36.71814),Pos(x:-0.5853671|y:1.195834|z:1.355446)|Rot(x:18.22381|y:94.91222|z:359.739),Pos(x:-0.5707943|y:1.240314|z:1.35398)|Rot(x:53.59688|y:94.65759|z:359.5822),Pos(x:-0.5499883|y:1.255718|z:1.352095)|Rot(x:85.42727|y:91.89219|z:356.8884),Pos(x:-0.5232762|y:1.257859|z:1.349751)|Rot(x:85.42722|y:91.89146|z:356.8877),Pos(x:-0.5878487|y:1.196394|z:1.328133)|Rot(x:12.6194|y:90|z:0),Pos(x:-0.5763122|y:1.247924|z:1.328133)|Rot(x:36.97876|y:90|z:0),Pos(x:-0.5596383|y:1.270068|z:1.328133)|Rot(x:58.9022|y:90|z:0),Pos(x:-0.5354054|y:1.284685|z:1.328133)|Rot(x:58.90217|y:90.00008|z:7.273175E-05),Pos(x:-0.5860737|y:1.192253|z:1.303969)|Rot(x:10.74587|y:87.03196|z:0.1515517),Pos(x:-0.5774149|y:1.237973|z:1.304541)|Rot(x:31.9846|y:87.09668|z:0.1755503),Pos(x:-0.5634826|y:1.260318|z:1.305329)|Rot(x:49.20728|y:66.11923|z:343.984),Pos(x:-0.5434337|y:1.27652|z:1.30642)|Rot(x:49.20729|y:66.11926|z:343.984),Pos(x:-0.5827112|y:1.183715|z:1.283566)|Rot(x:10.75271|y:85.05323|z:356.4723),Pos(x:-0.5751815|y:1.222407|z:1.28178)|Rot(x:31.99131|y:85.16103|z:356.5123),Pos(x:-0.5653991|y:1.237972|z:1.281486)|Rot(x:51.16481|y:91.91626|z:1.758177),Pos(x:-0.5504388|y:1.250006|z:1.281575)|Rot(x:51.16488|y:91.91622|z:1.758137),Yes,0.1,StressBall (UnityEngine.GameObject),2,2024-08-27 16:37:48
