Name,FFB_Thumb,FFB_Index,FFB_Middle,FFB_Ring,FFB_Pinky,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_FingerTip,Index_MCP,Index_PIP,Index_DIP,Index_FingerTip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_FingerTip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_FingerTip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_FingerTip,IsTouching,MaxForce,Material,TimeStamp,
M2_2,0,0,0,0,0,Pos(x:-0.5820366|y:1.117028|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.584217|y:1.160885|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5866516|y:1.209854|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5880667|y:1.238319|z:1.353552)|Rot(x:358.4391|y:146.7619|z:357.6198),Pos(x:-0.5853671|y:1.19086|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5876924|y:1.237632|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5889812|y:1.263556|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5903169|y:1.290422|z:1.355446)|Rot(x:357.1539|y:89.99994|z:8.761986E-06),Pos(x:-0.5878487|y:1.19142|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5904707|y:1.24416|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5918471|y:1.271846|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5932523|y:1.300111|z:1.328133)|Rot(x:357.1538|y:90.00005|z:-1.282242E-06),Pos(x:-0.5860737|y:1.187279|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5883844|y:1.233758|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5896925|y:1.26007|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689773),Pos(x:-0.5909736|y:1.285838|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689875),Pos(x:-0.5827112|y:1.178741|z:1.283566)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5846661|y:1.218064|z:1.280964)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5855771|y:1.236388|z:1.279752)|Rot(x:357.4341|y:94.13728|z:356.0245),Pos(x:-0.5865284|y:1.255522|z:1.278486)|Rot(x:357.4341|y:94.13724|z:356.0245),Yes,0,StressBall (UnityEngine.GameObject),2024-10-11 20:06:01,
M2_2,0,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:331.2807|y:227.4627|z:348.9892),Pos(x:-0.5783879|y:1.159803|z:1.373735)|Rot(x:336.9927|y:226.7436|z:358.0802),Pos(x:-0.5655647|y:1.204907|z:1.388056)|Rot(x:349.7593|y:228.5479|z:17.37613),Pos(x:-0.5563059|y:1.231673|z:1.384877)|Rot(x:349.7593|y:228.5479|z:17.37612),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:357.7503|y:95.00359|z:359.7519),Pos(x:-0.5931585|y:1.242627|z:1.355405)|Rot(x:17.94555|y:94.91357|z:359.7394),Pos(x:-0.5852007|y:1.26732|z:1.354602)|Rot(x:36.12121|y:94.81292|z:359.693),Pos(x:-0.5694115|y:1.289049|z:1.353128)|Rot(x:36.12128|y:94.81284|z:359.693),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:2.734018|y:90|z:0),Pos(x:-0.5912724|y:1.24914|z:1.328133)|Rot(x:12.05927|y:90|z:0),Pos(x:-0.585481|y:1.276248|z:1.328133)|Rot(x:20.45198|y:90|z:0),Pos(x:-0.5755924|y:1.302764|z:1.328133)|Rot(x:20.45195|y:90.00005|z:1.64018E-05),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:359.752|y:87.00305|z:0.1488926),Pos(x:-0.5922236|y:1.238789|z:1.304079)|Rot(x:3.763034|y:87.01348|z:0.1492213),Pos(x:-0.5905006|y:1.265076|z:1.304238)|Rot(x:7.200932|y:73.32916|z:358.405),Pos(x:-0.5871977|y:1.290663|z:1.304477)|Rot(x:7.200929|y:73.32915|z:358.4051),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:359.7589|y:85.0051|z:356.4679),Pos(x:-0.588607|y:1.223098|z:1.28113)|Rot(x:3.769928|y:85.02248|z:356.4684),Pos(x:-0.5873067|y:1.241409|z:1.280106)|Rot(x:7.615396|y:89.20939|z:357.0145),Pos(x:-0.5847522|y:1.260414|z:1.279141)|Rot(x:7.615427|y:89.20933|z:357.0144),No,,,2024-10-11 20:11:32,
M2_2,0,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:335.6224|y:225.1501|z:348.0691),Pos(x:-0.5818095|y:1.161134|z:1.372494)|Rot(x:343.1729|y:224.3059|z:359.9737),Pos(x:-0.5719116|y:1.208065|z:1.382667)|Rot(x:359.7178|y:228.0998|z:25.67393),Pos(x:-0.5635713|y:1.233751|z:1.373561)|Rot(x:359.7178|y:228.0999|z:25.67391),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:358.6195|y:94.99984|z:359.752),Pos(x:-0.592451|y:1.24265|z:1.355343)|Rot(x:20.90877|y:94.89914|z:359.7346),Pos(x:-0.583232|y:1.266896|z:1.354432)|Rot(x:40.969|y:94.77853|z:359.6716),Pos(x:-0.5656695|y:1.287207|z:1.352809)|Rot(x:40.96905|y:94.77848|z:359.6716),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:7.81997|y:90|z:0),Pos(x:-0.5866064|y:1.248709|z:1.328133)|Rot(x:27.95302|y:90|z:0),Pos(x:-0.5736129|y:1.273194|z:1.328133)|Rot(x:46.07276|y:90|z:0),Pos(x:-0.5532306|y:1.292827|z:1.328133)|Rot(x:46.07272|y:90.00007|z:4.676561E-05),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:358.6194|y:87.00011|z:0.1489358),Pos(x:-0.5931421|y:1.238776|z:1.304031)|Rot(x:0.8105224|y:87.00581|z:0.1489123),Pos(x:-0.5927736|y:1.265117|z:1.304119)|Rot(x:2.739637|y:73.41139|z:359.4909),Pos(x:-0.5915263|y:1.290887|z:1.304251)|Rot(x:2.739636|y:73.41139|z:359.4909),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:358.6263|y:85.00018|z:356.4679),Pos(x:-0.5893822|y:1.223087|z:1.281062)|Rot(x:0.817431|y:85.00967|z:356.4679),Pos(x:-0.5890229|y:1.241436|z:1.279956)|Rot(x:3.0371|y:89.15832|z:356.6787),Pos(x:-0.5879911|y:1.260577|z:1.278859)|Rot(x:3.037138|y:89.15826|z:356.6786),No,,,2024-10-11 20:12:02,
M2_2,0,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:334.4065|y:226.1612|z:349.8336),Pos(x:-0.5798801|y:1.160983|z:1.372075)|Rot(x:343.8241|y:225.6589|z:4.454688),Pos(x:-0.567479|y:1.20793|z:1.37887)|Rot(x:3.515504|y:232.9961|z:36.42351),Pos(x:-0.5584172|y:1.230819|z:1.364509)|Rot(x:3.515485|y:232.9961|z:36.4235),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:2.327248|y:94.9838|z:359.7518),Pos(x:-0.5894327|y:1.242625|z:1.355079)|Rot(x:36.66842|y:94.80925|z:359.6909),Pos(x:-0.5739988|y:1.263444|z:1.35364)|Rot(x:67.57493|y:94.39303|z:359.35),Pos(x:-0.5492311|y:1.273705|z:1.351431)|Rot(x:67.57496|y:94.39286|z:359.3499),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:8.260944|y:90|z:0),Pos(x:-0.586204|y:1.248652|z:1.328133)|Rot(x:31.44797|y:90|z:0),Pos(x:-0.571742|y:1.2723|z:1.328133)|Rot(x:52.3163|y:90|z:0),Pos(x:-0.5493454|y:1.2896|z:1.328133)|Rot(x:52.31625|y:90.00007|z:4.46927E-05),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:2.39865|y:87.00993|z:0.1490218),Pos(x:-0.5900775|y:1.238749|z:1.304191)|Rot(x:11.57176|y:87.03419|z:0.1519849),Pos(x:-0.5848036|y:1.264557|z:1.304535)|Rot(x:19.28778|y:72.64896|z:355.3122),Pos(x:-0.5760677|y:1.288828|z:1.305055)|Rot(x:19.28778|y:72.64897|z:355.3122),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:2.405557|y:85.01656|z:356.4681),Pos(x:-0.5867957|y:1.223063|z:1.281288)|Rot(x:11.57862|y:85.05694|z:356.473),Pos(x:-0.5830286|y:1.241041|z:1.280478)|Rot(x:20.03435|y:89.49672|z:357.9847),Pos(x:-0.5764494|y:1.259068|z:1.279861)|Rot(x:20.03439|y:89.49669|z:357.9847),No,,,2024-10-11 20:12:32,
M2_2,1,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:329.9604|y:228.9901|z:353.2202),Pos(x:-0.5749091|y:1.159749|z:1.371788)|Rot(x:338.6409|y:228.9678|z:6.514666),Pos(x:-0.5578736|y:1.205117|z:1.379239)|Rot(x:356.7526|y:235.9785|z:35.12308),Pos(x:-0.5476049|y:1.22839|z:1.366387)|Rot(x:356.7525|y:235.9785|z:35.12305),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:357.241|y:95.00582|z:359.7518),Pos(x:-0.5935727|y:1.242609|z:1.355441)|Rot(x:17.94813|y:94.91355|z:359.7394),Pos(x:-0.5856138|y:1.267302|z:1.354638)|Rot(x:36.58448|y:94.80983|z:359.6912),Pos(x:-0.5696501|y:1.288901|z:1.353149)|Rot(x:36.58453|y:94.80975|z:359.6912),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:3.268329|y:90|z:0),Pos(x:-0.5907806|y:1.249114|z:1.328133)|Rot(x:13.72452|y:90|z:0),Pos(x:-0.584204|y:1.276042|z:1.328133)|Rot(x:23.13508|y:90|z:0),Pos(x:-0.5730849|y:1.302066|z:1.328133)|Rot(x:23.13505|y:90.00005|z:2.321093E-05),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:358.5821|y:87.00002|z:0.1489394),Pos(x:-0.5931724|y:1.238775|z:1.304029)|Rot(x:0.71658|y:87.00555|z:0.1489059),Pos(x:-0.5928469|y:1.265117|z:1.304115)|Rot(x:2.59882|y:73.41258|z:359.525),Pos(x:-0.5916648|y:1.29089|z:1.304244)|Rot(x:2.598818|y:73.41258|z:359.525),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:358.589|y:85.00003|z:356.4679),Pos(x:-0.5894078|y:1.223086|z:1.28106)|Rot(x:0.723487|y:85.00928|z:356.4679),Pos(x:-0.5890784|y:1.241436|z:1.279951)|Rot(x:2.89261|y:89.15714|z:356.6682),Pos(x:-0.5880948|y:1.260579|z:1.27885)|Rot(x:2.892645|y:89.1571|z:356.6682),Yes,1,StressBall (UnityEngine.GameObject),2024-10-11 20:13:02,
M2_2,0.09,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:331.6718|y:233.5669|z:358.4666),Pos(x:-0.5719185|y:1.160641|z:1.366868)|Rot(x:340.0842|y:234.3348|z:11.06789),Pos(x:-0.5531141|y:1.205881|z:1.368778)|Rot(x:355.8539|y:241.3642|z:36.22813),Pos(x:-0.5435831|y:1.228811|z:1.354791)|Rot(x:355.8539|y:241.3642|z:36.22811),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:0.323803|y:94.99247|z:359.752),Pos(x:-0.5910635|y:1.242663|z:1.355221)|Rot(x:39.73705|y:94.78774|z:359.6776),Pos(x:-0.5745411|y:1.262622|z:1.353691)|Rot(x:75.20779|y:94.05488|z:359.0288),Pos(x:-0.5486337|y:1.269489|z:1.351397)|Rot(x:75.20783|y:94.05452|z:359.0285),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:11.09986|y:90|z:0),Pos(x:-0.5836251|y:1.248212|z:1.328133)|Rot(x:47.17724|y:90|z:0),Pos(x:-0.5632939|y:1.267054|z:1.328133)|Rot(x:79.6469|y:90|z:0),Pos(x:-0.5354546|y:1.27214|z:1.328133)|Rot(x:79.64685|y:90.00027|z:0.0002565386),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:359.1677|y:87.00153|z:0.1489126),Pos(x:-0.5926975|y:1.238784|z:1.304054)|Rot(x:2.373189|y:87.00986|z:0.1490272),Pos(x:-0.5916117|y:1.265106|z:1.30418)|Rot(x:5.145789|y:73.37767|z:358.907),Pos(x:-0.589254|y:1.290797|z:1.30437)|Rot(x:5.145791|y:73.37767|z:358.907),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:359.1746|y:85.00256|z:356.4679),Pos(x:-0.589007|y:1.223094|z:1.281095)|Rot(x:2.380083|y:85.01644|z:356.4681),Pos(x:-0.5881494|y:1.241429|z:1.280033)|Rot(x:5.506193|y:89.18246|z:356.8589),Pos(x:-0.586295|y:1.260512|z:1.279007)|Rot(x:5.50624|y:89.18241|z:356.8589),Yes,0.3,StressBall (UnityEngine.GameObject),2024-10-11 20:13:32,
M2_2,0.08,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:334.1366|y:233.5834|z:2.21695),Pos(x:-0.5715675|y:1.161485|z:1.363549)|Rot(x:344.5913|y:235.5519|z:17.79938),Pos(x:-0.5528607|y:1.206491|z:1.358205)|Rot(x:2.968088|y:248.1569|z:51.22442),Pos(x:-0.5454518|y:1.224315|z:1.337238)|Rot(x:2.968071|y:248.1569|z:51.2244),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:359.2483|y:94.99712|z:359.752),Pos(x:-0.5919392|y:1.242659|z:1.355298)|Rot(x:26.56301|y:94.8699|z:359.7228),Pos(x:-0.5803849|y:1.265875|z:1.354187)|Rot(x:51.14613|y:94.68606|z:359.6047),Pos(x:-0.5595223|y:1.28275|z:1.352291)|Rot(x:51.14618|y:94.68596|z:359.6047),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:10.91881|y:90|z:0),Pos(x:-0.5837889|y:1.248244|z:1.328133)|Rot(x:40.4387|y:90|z:0),Pos(x:-0.565809|y:1.269341|z:1.328133)|Rot(x:67.00662|y:90|z:0),Pos(x:-0.5397574|y:1.280396|z:1.328133)|Rot(x:67.00657|y:90.00012|z:0.0001092828),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:358.5994|y:87.00005|z:0.1489441),Pos(x:-0.5931584|y:1.238775|z:1.30403)|Rot(x:0.7796542|y:87.00571|z:0.1489064),Pos(x:-0.592804|y:1.265117|z:1.304117)|Rot(x:2.70015|y:73.41173|z:359.5004),Pos(x:-0.5915749|y:1.290888|z:1.304249)|Rot(x:2.700142|y:73.41174|z:359.5004),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:358.6063|y:85.00011|z:356.4679),Pos(x:-0.5893959|y:1.223086|z:1.281061)|Rot(x:0.7865611|y:85.00954|z:356.4679),Pos(x:-0.5890464|y:1.241436|z:1.279954)|Rot(x:2.996582|y:89.15797|z:356.6757),Pos(x:-0.5880281|y:1.260577|z:1.278856)|Rot(x:2.996614|y:89.15795|z:356.6757),Yes,0.3,StressBall (UnityEngine.GameObject),2024-10-11 20:14:02,
M2_2,0.01,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:336.4141|y:225.4624|z:350.8268),Pos(x:-0.5805253|y:1.16173|z:1.370708)|Rot(x:346.8822|y:225.2486|z:6.94848),Pos(x:-0.568505|y:1.20913|z:1.374272)|Rot(x:7.99878|y:235.0217|z:43.0334),Pos(x:-0.5597307|y:1.22976|z:1.356674)|Rot(x:7.998765|y:235.0217|z:43.03341),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:1.487694|y:94.98741|z:359.752),Pos(x:-0.590116|y:1.242648|z:1.355139)|Rot(x:29.40738|y:94.8541|z:359.7154),Pos(x:-0.5774279|y:1.265259|z:1.353932)|Rot(x:54.53489|y:94.64581|z:359.5727),Pos(x:-0.5556076|y:1.280866|z:1.351957)|Rot(x:54.53493|y:94.64568|z:359.5726),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:9.924886|y:90|z:0),Pos(x:-0.5846898|y:1.24841|z:1.328133)|Rot(x:35.64763|y:90|z:0),Pos(x:-0.5685349|y:1.270935|z:1.328133)|Rot(x:58.79811|y:90|z:0),Pos(x:-0.5443285|y:1.285596|z:1.328133)|Rot(x:58.79807|y:90.0001|z:7.580952E-05),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:359.0823|y:87.00132|z:0.1489146),Pos(x:-0.5927668|y:1.238783|z:1.304051)|Rot(x:2.022369|y:87.00894|z:0.1489895),Pos(x:-0.5918419|y:1.265111|z:1.304168)|Rot(x:4.572649|y:73.38795|z:359.0464),Pos(x:-0.5897484|y:1.290825|z:1.304344)|Rot(x:4.572649|y:73.38795|z:359.0464),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:359.0892|y:85.0022|z:356.4679),Pos(x:-0.5890654|y:1.223093|z:1.28109)|Rot(x:2.029278|y:85.01494|z:356.468),Pos(x:-0.5883197|y:1.241433|z:1.280018)|Rot(x:4.918038|y:89.17599|z:356.8158),Pos(x:-0.586661|y:1.260533|z:1.278975)|Rot(x:4.918078|y:89.17596|z:356.8158),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-11 20:14:32,
M2_2,0.04,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:331.5184|y:227.8819|z:351.4375),Pos(x:-0.5770041|y:1.160169|z:1.372289)|Rot(x:341.3922|y:227.7016|z:6.641377),Pos(x:-0.5616937|y:1.206324|z:1.378553)|Rot(x:1.612954|y:236.3947|z:39.7225),Pos(x:-0.552127|y:1.228236|z:1.363042)|Rot(x:1.612927|y:236.3947|z:39.72249),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:2.402177|y:94.98346|z:359.7518),Pos(x:-0.5893717|y:1.242622|z:1.355074)|Rot(x:40.93127|y:94.77885|z:359.6718),Pos(x:-0.5724384|y:1.262231|z:1.353509)|Rot(x:75.60625|y:94.02767|z:359.0025),Pos(x:-0.546484|y:1.268917|z:1.351212)|Rot(x:75.60633|y:94.02736|z:359.0022),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:10.75787|y:90|z:0),Pos(x:-0.5839345|y:1.248272|z:1.328133)|Rot(x:43.26277|y:90|z:0),Pos(x:-0.5649371|y:1.268458|z:1.328133)|Rot(x:72.51717|y:90|z:0),Pos(x:-0.5379443|y:1.276959|z:1.328133)|Rot(x:72.51711|y:90.00015|z:0.0001364123),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:359.7769|y:87.00312|z:0.1488931),Pos(x:-0.5922033|y:1.238789|z:1.30408)|Rot(x:4.019103|y:87.01414|z:0.1492684),Pos(x:-0.590363|y:1.265068|z:1.304245)|Rot(x:7.651797|y:73.31606|z:358.2943),Pos(x:-0.5868533|y:1.290627|z:1.304495)|Rot(x:7.651785|y:73.31607|z:358.2944),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:359.7839|y:85.00521|z:356.4679),Pos(x:-0.5885899|y:1.223098|z:1.281131)|Rot(x:4.025989|y:85.0236|z:356.4685),Pos(x:-0.5872082|y:1.241404|z:1.280115)|Rot(x:8.078166|y:89.21609|z:357.0488),Pos(x:-0.5845004|y:1.260388|z:1.279163)|Rot(x:8.078203|y:89.21605|z:357.0488),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-11 20:15:02,
M2_2,0.5,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:332.0945|y:232.7859|z:4.095621),Pos(x:-0.5697575|y:1.160708|z:1.363452)|Rot(x:342.5468|y:235.154|z:19.55444),Pos(x:-0.5490084|y:1.204783|z:1.357902)|Rot(x:0.6908938|y:248.411|z:52.63959),Pos(x:-0.5408673|y:1.222077|z:1.336762)|Rot(x:0.6908767|y:248.411|z:52.63959),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:359.0768|y:94.99786|z:359.752),Pos(x:-0.5920789|y:1.242657|z:1.35531)|Rot(x:36.1634|y:94.81263|z:359.6929),Pos(x:-0.5768284|y:1.263612|z:1.353886)|Rot(x:69.54069|y:94.32922|z:359.2906),Pos(x:-0.5517242|y:1.273014|z:1.351652)|Rot(x:69.54075|y:94.32907|z:359.2905),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:9.183097|y:90|z:0),Pos(x:-0.5853639|y:1.248523|z:1.328133)|Rot(x:37.89302|y:90|z:0),Pos(x:-0.5683389|y:1.270398|z:1.328133)|Rot(x:63.73195|y:90|z:0),Pos(x:-0.5429613|y:1.282923|z:1.328133)|Rot(x:63.73188|y:90.00009|z:7.716467E-05),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:357.9709|y:86.99842|z:0.1489891),Pos(x:-0.593668|y:1.23876|z:1.304003)|Rot(x:359.1872|y:87.00159|z:0.1489148),Pos(x:-0.5940447|y:1.265102|z:1.304052)|Rot(x:0.3090234|y:73.42051|z:0.07850975),Pos(x:-0.5939214|y:1.290901|z:1.304126)|Rot(x:0.3090234|y:73.42051|z:0.07850975),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:357.9778|y:84.99739|z:356.468),Pos(x:-0.589826|y:1.223073|z:1.281023)|Rot(x:359.1941|y:85.00266|z:356.4679),Pos(x:-0.5899845|y:1.241423|z:1.279872)|Rot(x:0.5430855|y:89.14185|z:356.4979),Pos(x:-0.5897853|y:1.260586|z:1.278702)|Rot(x:0.5431179|y:89.1418|z:356.4979),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-11 20:15:32,
M2_2,0.03,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:331.3016|y:232.7307|z:2.911119),Pos(x:-0.5698698|y:1.160469|z:1.36453)|Rot(x:341.1239|y:234.6533|z:17.42369),Pos(x:-0.5490316|y:1.204734|z:1.361311)|Rot(x:358.6584|y:245.9698|z:47.80971),Pos(x:-0.5400234|y:1.223869|z:1.342207)|Rot(x:358.6584|y:245.9699|z:47.80969),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:359.0533|y:94.99796|z:359.752),Pos(x:-0.592098|y:1.242657|z:1.355312)|Rot(x:24.6463|y:94.8801|z:359.7272),Pos(x:-0.5813239|y:1.266248|z:1.354268)|Rot(x:47.6799|y:94.72154|z:359.6317),Pos(x:-0.5615162|y:1.284359|z:1.352458)|Rot(x:47.67995|y:94.72147|z:359.6317),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:7.438118|y:90|z:0),Pos(x:-0.5869552|y:1.248755|z:1.328133)|Rot(x:27.36891|y:90|z:0),Pos(x:-0.574212|y:1.273372|z:1.328133)|Rot(x:45.30662|y:90|z:0),Pos(x:-0.5540941|y:1.293276|z:1.328133)|Rot(x:45.30658|y:90.00008|z:5.826868E-05),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:358.8978|y:87.00082|z:0.1489214),Pos(x:-0.5929164|y:1.238781|z:1.304043)|Rot(x:1.548255|y:87.00773|z:0.1489501),Pos(x:-0.5922091|y:1.265115|z:1.304148)|Rot(x:3.858513|y:73.39877|z:359.2198),Pos(x:-0.5904452|y:1.290854|z:1.304308)|Rot(x:3.858513|y:73.39876|z:359.2198),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:358.9047|y:85.0014|z:356.4679),Pos(x:-0.5891917|y:1.223091|z:1.281078)|Rot(x:1.55517|y:85.01287|z:356.468),Pos(x:-0.5885971|y:1.241435|z:1.279993)|Rot(x:4.185223|y:89.16856|z:356.7623),Pos(x:-0.5871825|y:1.260554|z:1.278929)|Rot(x:4.185253|y:89.16852|z:356.7623),Yes,0.1,StressBall (UnityEngine.GameObject),2024-10-11 20:16:02,
M2_2,0.07,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:336.7562|y:226.3316|z:354.4986),Pos(x:-0.5784084|y:1.162163|z:1.368508)|Rot(x:348.1032|y:226.9797|z:11.74528),Pos(x:-0.564364|y:1.209136|z:1.367963)|Rot(x:9.651294|y:240.0519|z:51.25337),Pos(x:-0.5558587|y:1.226721|z:1.34721)|Rot(x:9.651262|y:240.0519|z:51.25336),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:357.773|y:95.0035|z:359.7519),Pos(x:-0.5931399|y:1.242628|z:1.355403)|Rot(x:13.50113|y:94.93433|z:359.745),Pos(x:-0.5871126|y:1.267866|z:1.354767)|Rot(x:27.6564|y:94.86393|z:359.7201),Pos(x:-0.5746828|y:1.291693|z:1.353577)|Rot(x:27.65645|y:94.86386|z:359.72),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:2.639732|y:90|z:0),Pos(x:-0.5913591|y:1.249144|z:1.328133)|Rot(x:11.47611|y:90|z:0),Pos(x:-0.585844|y:1.276309|z:1.328133)|Rot(x:19.42886|y:90|z:0),Pos(x:-0.5764305|y:1.302998|z:1.328133)|Rot(x:19.42881|y:90.00005|z:1.539056E-05),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:358.5993|y:87.00005|z:0.1489343),Pos(x:-0.5931584|y:1.238775|z:1.30403)|Rot(x:0.7323136|y:87.00561|z:0.148913),Pos(x:-0.5928258|y:1.265118|z:1.304116)|Rot(x:2.612788|y:73.41248|z:359.5216),Pos(x:-0.5916371|y:1.29089|z:1.304245)|Rot(x:2.612788|y:73.41248|z:359.5216),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:358.6062|y:85.00011|z:356.4679),Pos(x:-0.589396|y:1.223086|z:1.281061)|Rot(x:0.7392131|y:85.00933|z:356.4679),Pos(x:-0.5890616|y:1.241436|z:1.279953)|Rot(x:2.906951|y:89.15725|z:356.6692),Pos(x:-0.5880732|y:1.260579|z:1.278852)|Rot(x:2.906984|y:89.1572|z:356.6692),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-11 20:16:32,
